着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,12,アルジーヌ,牝4,54.0,西村淳,1:46.5,,2,5.2,36.4,栗東中内田,462(+24)
2,4,4,セブンマジシャン,牡4,58.0,川田,1:46.8,1.3/4,1,2.3,36.7,栗東高野,498(+6)
3,6,8,ワイドアラジン,牡4,55.0,小沢,1:47.0,1,11,110.5,36.6,栗東奥村豊,474(-12)
4,7,11,ケイアイセナ,牡5,57.0,坂井,1:47.0,ハナ,4,7.1,36.5,栗東平田,478(0)
5,3,3,ウインリブルマン,牡6,56.0,団野,1:47.2,1.1/4,8,21.1,37.3,栗東緒方,498(+8)
6,2,2,ジュリアバローズ,牝6,55.0,横山典,1:47.3,1.1/4,3,6.1,36.6,栗東上村,442(-2)
7,5,6,ソレイユヴィータ,牝4,53.0,松若,1:47.4,クビ,7,17.9,37.6,栗東杉山晴,458(-4)
8,6,9,ロワンディシー,牡6,56.0,和田竜,1:47.8,2.1/2,12,127.2,37.4,栗東北出,456(-2)
9,5,7,モンテディオ,牡6,54.0,田口,1:47.8,アタマ,10,38.1,37.6,栗東四位,478(+4)
10,7,10,マテンロウアレス,セ6,57.0,太宰,1:48.0,1.1/2,5,12.5,38.7,栗東昆,500(-4)
11,1,1,モズロックンロール,牡4,57.0,松山,1:48.1,クビ,6,15.0,37.7,栗東藤岡,512(0)
12,4,5,ブラックシールド,牡5,54.0,角田和,1:49.2,7,13,174.4,39.5,栗東小栗,460(+6)
13,8,13,ヴァモスロード,牡5,56.0,幸,1:51.0,大,9,26.7,41.8,栗東西園正,520(-4)
