コーナー,通過順
1コーナー,"8,12(5,13)9(2,6)16(1,10)14(3,15)7,11,4"
2コーナー,"8,12(5,13)(2,9)6,16(1,10)14,3,15,7,11-4"
3コーナー,"(*8,12)14(5,13,9)(2,16,6)(1,10,3,15)-(7,11)-4"
4コーナー,"(8,*12)-(5,13)(14,9)2(1,16)(10,6)(3,15)7-(11,4)"
