馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ラコンタール,牡5,菅原明,美浦・国枝,差し,57.7,9,13,4歳以上1勝クラス,35.5,474(-8),中山,98,中13週,Y,,3,ロードカナロア,ステイゴールド,,
2,2,ダッチアイリス,牝4,吉田豊,美浦・相沢,差し,8.8,3,3,4歳以上1勝クラス,35.5,434(-2),中京,29,中3週,Y,,3,ハービンジャー,ディープインパクト,,
3,3,アサクサヴィーナス,牝4,戸崎圭,美浦・高柳瑞,先行,1.7,1,3,3歳以上1勝クラス,35.1,458(+8),東京,155,中21週,Y,,3,モーリス,ディープインパクト,,
4,4,シルバースペード,牡4,三浦,美浦・小野,差し,12.5,5,4,4歳以上1勝クラス,36.1,486(+8),中京,28,中3週,Y,,3,シルバーステート,キングカメハメハ,,
5,5,ユイノオトコヤマ,牡4,,美浦・深山,差し,16.4,7,3,4歳以上1勝クラス,35.2,464(-4),中山,14,中1週,Y,,3,メイショウサムソン,エイシンフラッシュ,,
6,6,フルラインナップ,セ4,田辺,美浦・小島,差し,51.5,8,11,3歳以上1勝クラス,34.6,428(-26),阪神,218,中30週,Y,Y,3,Wootton Bassett,Teofilo,,
7,7,ハワイアンタイム,セ4,横山典,栗東・昆,先行,13.0,6,1,C216,39.2,490(-6),大井,55,中7週,,,0,ロードカナロア,コマンズ,,
8,7,ビジューブリランテ,セ6,岩田望,美浦・武井,差し,11.6,4,3,4歳以上1勝クラス,35.3,484(-4),中山,50,中6週,Y,,3,ディープブリランテ,ディープスカイ,,
9,8,ジュドー,牡4,津村,美浦・手塚,差し,4.2,2,15,4歳以上1勝クラス,38.9,478(-6),東京,78,中10週,Y,,3,モーリス,ディープインパクト,,
10,8,スピニングマーリン,牝4,的場,美浦・西田,,244.3,10,12,4歳以上1勝クラス,34.4,478(+2),福島,14,中1週,Y,,3,サクラオリオン,サクラバクシンオー,,
