着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,6,スズハローム,牡3,55.0,松山,1:20.2,,1,3.1,35.0,栗東牧田,458(+2)
2,7,13,サク,牝4,56.0,池添,1:21.0,5,8,22.3,35.0,栗東北出,450(-2)
3,3,5,ペイシャフラワー,牝3,53.0,永島,1:21.2,1.1/4,4,12.7,36.2,栗東高橋康,450(-8)
4,2,3,ロードリライアブル,牡4,58.0,菱田,1:21.3,1/2,14,62.3,35.1,栗東清水久,500(-2)
5,7,14,ツッチーフェイス,牝4,56.0,和田竜,1:21.3,クビ,11,27.7,36.1,栗東今野,466(-2)
6,2,4,レッドテンペスト,セ3,55.0,岩田望,1:21.5,1,2,4.0,36.1,栗東笹田,438(-2)
7,5,10,エーデルサンライズ,牝3,53.0,秋山真,1:21.5,ハナ,12,35.2,35.3,栗東小林,424(0)
8,1,2,セイバートゥース,セ4,58.0,酒井,1:21.5,クビ,15,76.0,35.9,栗東野中,446(-4)
9,8,17,ダノンアーリー,牡4,58.0,横山典,1:21.7,3/4,10,25.7,34.7,栗東安田隆,470(-2)
10,7,15,ドリアード,牝5,56.0,田中健,1:21.8,1/2,7,20.6,36.0,栗東佐々木,468(-2)
11,4,7,ユメハハテシナク,牡3,55.0,石橋脩,1:21.9,1/2,6,19.1,36.8,栗東石坂,464(-4)
12,6,11,グランデサラス,牡3,55.0,坂井,1:22.1,1.1/4,3,5.2,36.5,栗東池添,490(-8)
13,5,9,ピースキーパー,牝4,56.0,西村淳,1:22.1,クビ,13,46.3,36.0,栗東奥村豊,438(+2)
14,8,16,サイモンオリーブ,牝3,53.0,加藤,1:22.3,3/4,18,320.7,36.4,栗東梅田,452(0)
15,8,18,バレル,牡4,58.0,川田,1:22.5,1,5,14.6,36.9,栗東鮫島,472(0)
16,4,8,シャランガーナ,牡4,58.0,秋山稔,1:22.5,クビ,17,303.3,36.5,栗東清水久,486(-6)
17,1,1,リヴォリ,牝4,56.0,藤岡佑,1:22.8,1.1/2,9,23.3,37.9,栗東藤原,480(-12)
18,6,12,メイショウカゼマチ,牡3,55.0,角田河,1:23.3,3.1/2,16,150.7,38.0,栗東角田,446(+6)
