馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,カツラノキサノキ,牡4,田口,栗東・庄野,差し,125.7,10,14,’25メト,39.5,498(+5),大井,122,中16週,,,2,リオンディーズ,ゼンノロブロイ,
2,2,スマートジェイナ,牝5,吉村,栗東・加藤公,差し,25.1,6,8,,33.1,450(0),中京,36,中4週,Y,,3,ロードカナロア,ディープインパクト,
3,3,アスクドリームモア,牡5,岩田康,栗東・藤原,差し,13.4,5,7,,34.6,514(-8),札幌,21,中2週,Y,,3,キズナ,サクラバクシンオー,
4,4,ルソレイユ,牡5,亀田,栗東・北出,差し,43.7,7,11,,37.7,530(+18),小倉,70,中9週,Y,,3,ビッグアーサー,ファルブラヴ,
5,5,ハピアーザンエバー,牡4,秋山稔,栗東・羽月,先行,60.8,9,8,,34.0,460(+8),新潟,140,中19週,Y,,3,リオンディーズ,ハービンジャー,
6,6,ドナウパール,牝5,西村淳,栗東・斉藤崇,差し,12.0,4,1,3歳以上1勝クラス,35.0,470(+2),小倉,70,中9週,Y,,3,エピファネイア,ディープインパクト,
7,7,ズバットマサムネ,セ4,川又,栗東・杉山佳,先行,44.1,8,10,,38.5,492(-4),阪神,6,連闘,Y,,3,キンシャサノキセキ,スニッツェル,
8,7,アスティスプマンテ,牝4,小沢,栗東・佐藤悠,差し,2.6,2,3,,32.9,446(+8),中京,36,中4週,Y,,3,ロードカナロア,ダイワメジャー,
9,8,ヒーローインチーフ,セ4,富田,栗東・吉田,追込,8.3,3,3,,33.3,448(+2),中京,28,中3週,Y,,3,ディスクリートキャット,タニノギムレット,
10,8,ボンヌソワレ,牝3,川田,美浦・宮田,,2.0,1,1,3歳以上1勝クラス,35.1,446(+2),福島,78,中10週,Y,,3,レイデオロ,Kendargent,
