馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ソルナシエンテ,牡3,高杉,栗東・藤岡,,4.4,2,,,,506(0),,,,,,,ニューイヤーズデイ,サンデーサイレンス,,
2,1,エイシンアニーモ,牡3,永島,栗東・高橋康,,14.7,5,,,,492(0),,,,,,,ラブリーデイ,タートルボウル,,
3,2,ルシタニア,牡3,菱田,栗東・武幸,,34.0,9,,,,474(0),,,,,,,レイデオロ,Pure Prize,,
4,2,ペルティナクス,牡3,吉村,栗東・池江,,17.9,7,,,,522(0),,,,,,,キタノコマンドール,シニスターミニスター,,
5,3,ビービーバザーク,牡3,浜中,栗東・武幸,,6.4,4,,,,488(0),,,,,,,シニスターミニスター,コマンズ,,
6,3,ステイトゥルー,牡3,今村,栗東・寺島,,54.1,12,,,,460(0),,,,,,,マクフィ,Shackleford,,
7,4,テーオーウィルソン,牡3,古川吉,栗東・宮,,83.7,13,,,,538(0),,,,,,,デクラレーションオブウォー,スパイキュール,,
8,4,カーボナード,牡3,,栗東・斉藤崇,,38.4,10,,,,456(0),,,,,,,サトノダイヤモンド,シングスピール,,
9,5,カシノエイサップ,牡3,川端,栗東・藤沢,,150.1,14,,,,490(0),,,,,,,シュヴァルグラン,ワイルドラッシュ,,
10,5,ワンダーティコ,牝3,中井,栗東・森田,,226.3,16,,,,470(0),,,,,,,アニマルキングダム,マンハッタンカフェ,,
11,6,テスティモーネ,牡3,国分優,栗東・大根田,,40.1,11,,,,512(0),,,,,,,ドレフォン,サウスヴィグラス,,
12,6,テイエムタワードン,牡3,太宰,栗東・畑端,,185.8,15,,,,528(0),,,,,,,タワーオブロンドン,ステイゴールド,,
13,7,フガート,牡3,松山,栗東・坂口,,25.3,8,,,,506(0),,,,,,,エイシンヒカリ,キングカメハメハ,,
14,7,ダノンポセイドン,牡3,Ａルメ,栗東・坂口,,15.2,6,,,,508(0),,,,,,,ダイワメジャー,エンパイアメーカー,,
15,8,リアルスター,牡3,田口,栗東・大橋,,5.1,3,,,,540(0),,,,,,,ナダル,クロフネ,,
16,8,ラファル,牡3,武豊,栗東・田中克,,3.1,1,,,,510(0),,,,,,,ドレフォン,フレンチデピュティ,,
