着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,3,コンテナワールド,牡5,58.0,▲井上,3:33.7,,2,3.5,13.5,栗東中竹,494(+2)
2,5,5,アトラクティーボ,牡7,57.0,▲坂口,3:33.9,1.1/4,5,9.5,13.5,美浦武藤,526(-8)
3,2,2,アルマーザアミール,牡5,60.0,小牧加,3:34.7,5,3,3.8,13.5,栗東斉藤崇,504(-6)
4,8,9,スノーディーヴァ,牝5,57.0,▲水沼,3:34.8,1/2,4,9.1,13.6,美浦深山,468(+8)
5,6,6,フームスムート,牡9,60.0,上野,3:36.1,8,6,18.2,13.6,美浦水野,526(-8)
6,7,7,ベイビーベリッシモ,牡4,59.0,五十嵐,3:36.2,クビ,8,32.0,13.6,美浦大和田,494(0)
7,1,1,ハイウェイスター,牝5,58.0,中村,3:36.6,2,1,2.9,13.7,栗東宮本,502(+6)
8,7,8,ソルアマゾン,牡5,60.0,難波,3:38.0,9,9,85.6,13.8,栗東小栗,476(+14)
9,4,4,マホロバ,牡6,60.0,草野,3:39.9,大,7,20.5,13.9,美浦和田郎,516(+2)
取消,8,10,エンデュミオン,牡9,59.0,▲鷲頭,,,,,,栗東清水久,
