着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,ミッキーゴージャス,牝3,53.0,川田,1:58.8,,1,1.9,34.1,栗東安田隆,448(0)
2,6,7,ヘネラルカレーラ,牝5,56.0,坂井,1:58.9,クビ,3,4.4,34.8,栗東角田,476(+10)
3,8,11,アグラシアド,牝3,53.0,鮫島駿,1:59.2,1.3/4,2,3.0,34.6,栗東中村,468(-8)
4,4,4,シンシアリダーリン,牝5,56.0,角田河,1:59.2,クビ,4,24.4,34.2,栗東上村,454(+8)
5,3,3,アトミックフレア,牝5,56.0,泉谷,1:59.4,1,6,27.7,34.6,栗東渡辺,454(+4)
6,5,5,レアシャンパーニュ,牝5,56.0,岩田望,1:59.4,クビ,7,35.6,34.0,栗東上村,464(0)
7,6,6,ブリンク,牝5,56.0,松山,1:59.4,クビ,5,24.5,34.9,栗東吉岡,488(+6)
8,7,8,テーオーアリエス,牝4,56.0,菱田,1:59.5,クビ,8,64.7,34.3,栗東岡田,498(+4)
9,8,10,エレフセリア,牝5,56.0,幸,1:59.7,1.1/4,9,70.1,34.7,美浦武藤,454(-2)
10,7,9,チハヤ,牝3,53.0,和田竜,2:01.0,8,11,129.8,35.8,栗東畑端,438(+10)
11,2,2,ヴァンルーラー,牝4,56.0,藤岡佑,2:03.4,大,10,91.8,39.1,栗東吉岡,468(+8)
