馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,アナザーエース,牡6,井上,栗東・宮,差し,6.9,4,7,障害3歳以上未勝利,13.9,516(-10),阪神,34,中4週,Y,,3,ヤマカツエース,タバスコキャット,,
3,3,ドーバーホーク,牡6,上野,美浦・清水英,差し,5.6,3,7,,34.1,496(+4),中山,26,中3週,Y,,3,ディーマジェスティ,ヨハネスブルグ,,
4,4,ナムラトロム,牡4,水沼,美浦・石栗,先行,29.0,8,16,3歳以上1勝クラス,39.6,472(+4),中山,49,中6週,Y,,3,アドミラブル,ラブリーデイ,,
5,5,モンツァフレイバー,牡4,草野,美浦・久保田,差し,31.9,9,9,障害3歳以上未勝利,13.6,466(+2),福島,70,中9週,Y,,3,エピファネイア,キングカメハメハ,,B
6,6,ユースフルネス,牡4,,美浦・小野,差し,85.9,10,12,3歳未勝利,40.5,456(-2),東京,223,中31週,Y,Y,3,マジェスティックウォリアー,ルーラーシップ,,
7,6,ウインシュクラン,セ8,石神深,美浦・和田郎,先行,3.0,2,5,障害3歳以上未勝利,14.0,474(+4),京都,63,中8週,Y,,3,スクリーンヒーロー,ボストンハーバー,,
8,7,ベイビーベリッシモ,牡4,五十嵐,美浦・大和田,追込,24.1,7,9,障害3歳以上未勝利,13.7,500(+12),福島,83,中11週,Y,,3,ロゴタイプ,ゴールドアリュール,,
9,7,ルーチェロッサ,牝6,大江圭,美浦・粕谷,差し,23.2,6,9,,35.7,476(0),東京,62,中8週,Y,,3,ビーチパトロール,トーセンダンス,,
10,8,レッドラマンシュ,セ7,小牧加,栗東・庄野,,2.6,1,5,障害4歳以上未勝利,14.0,476(0),京都,20,中2週,Y,,3,ロードカナロア,ゼンノロブロイ,,
11,8,アゼム,牡4,小野寺,栗東・坂口,追込,17.3,5,12,障害3歳以上未勝利,13.6,458(+4),福島,68,中9週,Y,,3,ヘンリーバローズ,タニノギムレット,,
