券種,組み合わせ,配当,人気
単勝,15,1310,5
複勝,15,370,7
複勝,9,160,1
複勝,1,520,9
枠連,5-7,720,3
馬連,9-15,2490,6
ワイド,9-15,1190,8
ワイド,1-15,4980,62
ワイド,1-9,1400,10
馬単,15-9,6330,17
3連複,1-9-15,16910,50
3連単,15-9-1,99380,287
