券種,組み合わせ,配当,人気
単勝,9,220,1
複勝,9,120,1
複勝,2,160,3
複勝,13,190,4
枠連,2-6,800,3
馬連,2-9,910,3
ワイド,2-9,390,3
ワイド,9-13,420,5
ワイド,2-13,800,8
馬単,9-2,1570,4
3連複,2-9-13,2250,6
3連単,9-2-13,7900,16
