コーナー,通過順
1コーナー,"6(1,5)7,9,10(2,12)4(3,8)13,11"
2コーナー,"6,1,5,7,9,10(2,12)3,4(8,13)11"
3コーナー,"(*6,12)(1,5)(9,7,10,4)(2,3,11)(8,13)"
4コーナー,"(*6,12)(1,5)(7,10)(9,4)(2,3,11)8,13"
