馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,フランソワーズ,牝2,松山,栗東・前川,,2.0,1,,,,446(0),,,,,,,エフフォーリア,キンシャサノキセキ,,
2,2,ジーティーマローネ,牝2,松若,栗東・井上,,84.2,12,,,,458(0),,,,,,,ルヴァンスレーヴ,タニノギムレット,,
3,3,ヴォルテックス,牝2,西村淳,栗東・奥村豊,,4.2,2,,,,460(0),,,,,,,レイデオロ,ディープインパクト,,
4,4,ティエルニート,牝2,酒井,栗東・高橋康,,25.5,8,,,,432(0),,,,,,,サートゥルナーリア,ディープインパクト,,
5,5,イテルム,牝2,コレッ,栗東・田中克,,38.3,9,,,,448(0),,,,,,,サリオス,Siyouni,,
6,5,ハルカカナタ,牝2,,栗東・秋山,,44.0,10,,,,500(0),,,,,,,ドレフォン,ハービンジャー,,
7,6,ルクスグレイス,牝2,Ｍデム,栗東・平田,,16.8,6,,,,470(0),,,,,,,サトノダイヤモンド,ハービンジャー,,
8,6,ダヌラーサナ,牝2,田山,栗東・新谷,,19.7,7,,,,470(0),,,,,,,レイデオロ,Shackleford,,
9,7,アイオリスパルス,牝2,吉村,栗東・長谷川,,61.2,11,,,,452(0),,,,,,,アドマイヤマーズ,スクリーンヒーロー,,
10,7,クラリスバローズ,牝2,団野,栗東・渡辺,,6.8,3,,,,454(0),,,,,,,ヘンリーバローズ,ブライアンズタイム,,
11,8,ココフルール,牝2,角田和,栗東・東田,,11.8,4,,,,452(0),,,,,,,サリオス,モンテロッソ,,
12,8,フラッシングルビー,牝2,高杉,栗東・辻野,,15.9,5,,,,468(0),,,,,,,アドマイヤマーズ,エイシンフラッシュ,,
