コーナー,通過順
1コーナー,"5(1,9)(2,7)(3,8)4(6,11)-10"
2コーナー,"5(1,9)(2,7)(3,8)4(6,11)-10"
3コーナー,"(*5,9)(1,7,10)(2,8)(4,3)11,6"
4コーナー,"5(1,9,7)(2,8)(4,3,10)(11,6)"
