馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ラッキーダンス,牝4,江田勇,美浦・新開,差し,128.2,12,11,4歳以上1勝クラス,36.5,454(+16),福島,113,中15週,Y,,3,カリフォルニアクローム,ダンスインザダーク,
2,2,アウスヴァール,セ8,森一,栗東・昆,先行,3.7,2,4,障害3歳以上未勝利,13.4,498(+6),小倉,28,中3週,Y,,3,ノヴェリスト,スペシャルウィーク,
3,3,ジロラータ,牡4,草野,美浦・久保田,差し,25.7,8,4,障害4歳以上未勝利,13.4,484(+14),新潟,84,中11週,Y,,3,リアルインパクト,Elusive City,
4,4,メイショウトム,牡5,難波,栗東・谷,先行,8.3,6,2,障害3歳以上未勝利,13.6,486(+2),小倉,29,中3週,Y,,3,パレスマリス,Street Cry,
5,5,ビジューブリランテ,セ8,坂口,美浦・浅利,,5.9,3,3,障害4歳以上未勝利,13.4,496(0),新潟,106,中14週,Y,,3,ディープブリランテ,ディープスカイ,
6,5,ノーブルクライ B,牡6,五十嵐,美浦・中舘,差し,3.5,1,6,障害3歳以上未勝利,13.2,496(-10),新潟,21,中2週,Y,,3,ハーツクライ,Smarty Jones,
7,6,スペイドアン,牡5,上野,美浦・加藤士,先行,23.9,7,11,障害3歳以上未勝利,14.1,512(-6),阪神,70,中9週,Y,,3,カリフォルニアクローム,ダイワメジャー,
8,6,クラリティー,牝4,,美浦・平岩,差し,71.1,10,15,4歳以上1勝クラス,42.8,488(+12),中山,148,中20週,Y,,1,サトノダイヤモンド,Giant's Causeway,
9,7,セイウンビッグバン,牡4,水沼,美浦・萱野,先行,8.1,5,3,障害3歳以上未勝利,13.2,444(-2),新潟,21,中2週,Y,,3,アドマイヤマーズ,Acclamation,
10,7,サミアド,牡5,大江圭,美浦・竹内,追込,74.7,11,14,障害4歳以上未勝利,14.7,504(-10),新潟,106,中14週,Y,,3,シャンハイボビー,Rock Hard Ten,
11,8,タイセイレスポンス,セ5,小牧加,栗東・安田,先行,6.3,4,4,障害3歳以上未勝利,13.7,492(0),小倉,29,中3週,Y,,3,ミッキーアイル,Congrats,
12,8,プレミアブルー,牡4,中村,美浦・菊川,差し,50.0,9,7,障害3歳以上未勝利,13.9,458(-6),東京,56,中7週,Y,,3,トーセンラー,マヤノトップガン,
