着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,3,ハイディージェン,牡3,55.0,和田竜,1:49.8,,3,5.1,36.1,栗東森田,482(+8)
2,5,5,サスケ,牡4,58.0,団野,1:50.0,1.1/4,5,16.4,35.7,栗東西村,470(-4)
3,7,7,エコロマーズ,牡3,55.0,坂井,1:50.5,3,2,2.8,36.5,栗東牧浦,490(0)
4,1,1,シンドリームシン,牡3,55.0,Mデム,1:50.6,3/4,6,18.0,36.1,栗東武幸,484(-10)
5,4,4,ジャスティンガルフ,牡3,55.0,松山,1:50.6,ハナ,1,2.8,36.8,栗東安田,508(+18)
6,8,10,ペネトレイトゴー,セ4,58.0,田口,1:51.0,2.1/2,7,19.4,36.2,栗東森秀,432(-2)
7,7,8,テイエムシップ,牡5,58.0,鮫島良,1:51.1,1/2,9,44.7,36.7,栗東河嶋,518(-8)
8,6,6,アンテロース,牡4,58.0,幸,1:51.1,ハナ,8,21.6,36.4,栗東岡田,444(+6)
9,2,2,ダノンバビル,セ4,58.0,西村淳,1:51.2,クビ,10,45.2,37.3,栗東中内田,478(-4)
10,8,9,レディントン,牡3,55.0,松若,1:51.2,クビ,4,10.5,37.1,栗東杉山晴,480(+4)
