着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,9,クラヴィコード,牝3,53.0,横山武,1:43.6,,8,17.3,36.1,栗東中村,490(0)
2,2,2,バニシングポイント,セ6,58.0,杉原,1:43.8,1,9,17.7,35.7,美浦古賀,484(-8)
3,5,6,クロースコンバット,牡5,58.0,丹内,1:44.1,2,5,9.8,36.5,美浦青木,490(0)
4,4,4,オーバーザドリーム,牡4,58.0,佐々木,1:44.1,アタマ,6,10.1,36.0,栗東清水久,474(+6)
5,3,3,コブラ,牡5,58.0,横山典,1:44.1,ハナ,2,4.9,36.3,美浦菊沢,482(+2)
6,8,13,スズカマジェスタ,牡5,58.0,荻野琢,1:44.3,1,10,18.1,35.9,栗東須貝,436(-4)
7,4,5,クォーツァイト,牝3,53.0,斎藤,1:44.3,ハナ,3,5.1,36.5,美浦斎藤誠,466(0)
8,5,7,キョウエイゲイル,セ4,58.0,大野,1:44.9,4,7,13.7,36.3,栗東田中克,476(+6)
9,7,11,レタラ,牝5,56.0,永野,1:45.1,1.1/4,12,89.4,37.5,栗東吉村,482(+18)
10,8,12,ロードマゼラン,セ5,58.0,横山和,1:45.2,1/2,11,18.3,37.4,栗東奥村豊,496(-6)
11,7,10,ダノンスウィッチ,牡3,55.0,武豊,1:45.9,4,1,4.6,37.9,栗東音無,480(+4)
12,1,1,タシロ,牡7,58.0,黛,1:46.5,4,13,133.9,37.8,美浦伊藤大,532(+4)
13,6,8,サラサハウプリティ,牝4,56.0,菱田,1:47.1,3.1/2,4,8.0,38.7,栗東岡田,446(+10)
