馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ピエナスマシー,牡3,藤懸,栗東・渡辺,,95.6,14,,,,534(0),,,,,,,ホッコータルマエ,キングズベスト,,
2,2,ムーランラデ,牡3,,栗東・宮地,,16.4,7,,,,546(0),,,,,,,リオンディーズ,モーリス,,
3,3,フルドフォルク,牡3,加藤,栗東・庄野,,32.9,10,,,,484(0),,,,,,,アルアイン,ブライアンズタイム,,
4,3,ラスカルキッド,セ3,松若,栗東・中竹,,58.4,13,,,,482(0),,,,,,,American Pharoah,Pulpit,,
5,4,コルヴァス,牡3,坂井,栗東・矢作,,3.2,1,,,,490(0),,,,,,,キズナ,ウィルテイクチャージ,,
6,4,エイシンリブウェル,牡3,松山,栗東・大久保,,5.6,3,,,,478(0),,,,,,,スクリーンヒーロー,キングカメハメハ,,
7,5,エアセンチュリー,牡3,佐々木,栗東・新谷,,57.6,12,,,,424(0),,,,,,,ゴールドドリーム,ヴァーミリアン,,
8,5,エイコーンドリーム,牝3,池添,栗東・河嶋,,5.2,2,,,,468(0),,,,,,,ルヴァンスレーヴ,キングカメハメハ,,
9,6,サンライズレマ,牡3,菱田,栗東・石坂,,27.9,9,,,,490(0),京都,7,連闘,Y,,1,コントレイル,ジャスタウェイ,,
10,6,チュオンソン,牡3,横山典,栗東・昆,,6.9,4,,,,468(0),,,,,,,ウインブライト,Invincible Spirit,,
11,7,タイセイサーブル,牡3,鮫島駿,栗東・高野,,14.9,6,,,,472(0),,,,,,,エスポワールシチー,エンパイアメーカー,,
12,7,ピースビート,牡3,団野,栗東・中村,,27.3,8,,,,486(0),,,,,,,アメリカンペイトリオット,ダイワメジャー,,
13,8,マテンロウルクス,牡3,田口,栗東・藤原,,51.8,11,,,,490(0),,,,,,,リオンリオン,ディープインパクト,,
14,8,ウィムーヴ,牡3,岩田望,栗東・上村,,7.1,5,,,,532(0),,,,,,,Curlin,First Dude,,
