券種,組み合わせ,配当,人気
単勝,2,220,1
複勝,2,120,1
複勝,14,200,3
複勝,6,340,6
枠連,1-7,640,1
馬連,2-14,760,1
ワイド,2-14,400,3
ワイド,2-6,690,5
ワイド,6-14,1610,20
馬単,2-14,1370,2
3連複,2-6-14,3900,10
3連単,2-14-6,14250,28
