馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ハミング,牝5,田口,栗東・中内田,先行,25.6,7,7,3歳以上2勝クラス,39.9,444(-2),京都,134,中18週,Y,,3,ブリックスアンドモルタル,ディープインパクト,,
2,2,ヨヒーン,牝4,吉村,栗東・杉山晴,差し,12.2,5,7,,34.9,462(0),中山,15,中1週,Y,,3,キズナ,Tiz Wonderful,,B
3,3,エバーグルーヴ,牝4,斎藤,栗東・藤岡健,差し,9.0,4,5,,34.5,414(0),阪神,28,中3週,Y,,3,ドゥラメンテ,ディープインパクト,,
4,4,エコテーラー,牝5,藤懸,栗東・石橋,,17.3,6,8,3歳以上2勝クラス,34.7,508(-2),阪神,106,中14週,Y,,3,スワーヴリチャード,Dylan Thomas,,
5,5,ステラクラウン,牝5,岩田望,栗東・上村,差し,1.6,1,2,,34.9,500(-2),中京,15,中1週,Y,,3,ルーラーシップ,アグネスタキオン,,
6,6,スターリングアップ,牝5,池添,栗東・松永幹,差し,5.9,3,3,4歳以上2勝クラス,34.8,458(+2),京都,63,中8週,Y,,3,ブリックスアンドモルタル,Frankel,,
7,7,キタサンハナビラ,牝4,,栗東・斉藤崇,先行,5.1,2,4,4歳以上2勝クラス,36.0,454(-4),京都,63,中8週,Y,,3,キタサンブラック,Champs Elysees,,
