着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,4,シアージスト,牡5,57.0,吉田豊,1:09.8,,1,3.3,35.3,美浦堀,572(-6)
2,7,12,ファーンヒル,牡5,57.0,田辺,1:09.8,クビ,9,29.6,35.2,栗東清水久,468(-4)
3,8,14,ジレトール,牡5,57.0,内田博,1:10.5,4,6,8.2,35.1,栗東松永幹,488(+8)
4,1,1,コパノパサディナ,牡4,57.0,石川,1:10.6,1/2,7,16.1,35.8,栗東村山,520(-2)
5,4,6,スズカコテキタイ,牡5,59.0,団野,1:10.7,クビ,4,6.9,35.6,美浦奥村武,492(-4)
6,3,3,マイステージ,牝6,55.0,松岡,1:10.8,1/2,11,73.5,35.7,美浦伊藤伸,450(+6)
7,6,10,パライバトルマリン,牝4,56.0,三浦,1:10.8,クビ,5,7.1,35.9,美浦林,512(+6)
8,7,11,メズメライザー,セ5,57.0,戸崎圭,1:10.8,ハナ,2,4.8,35.7,栗東千田,526(0)
9,8,13,サイクロトロン,牡7,58.0,勝浦,1:11.0,1.1/4,8,19.9,35.8,栗東音無,514(-12)
10,5,8,ケイアイロベージ,セ6,58.0,横山和,1:11.0,ハナ,3,6.8,35.4,栗東野中,486(0)
11,5,7,メディーヴァル,牡6,57.0,小崎,1:11.1,クビ,14,325.2,36.3,栗東寺島,476(-6)
12,4,5,オセアダイナスティ,牡6,57.0,野中,1:11.6,3,13,243.3,36.2,美浦加藤征,510(+4)
13,2,2,ジャスパーウィン,牡9,57.0,柴田善,1:12.1,3.1/2,10,47.4,37.8,栗東森秀,508(-6)
14,6,9,クリノガウディー,牡8,60.0,原,1:13.1,6,12,105.6,37.6,栗東藤沢,510(+18)
