コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"1(13,17)(2,15)-6,9(3,14)(10,4,7,12)5-(11,8)16"
4コーナー,"1,13(2,17)15(6,9,14)(3,5,12)(10,7,16)(4,8)11"
