コーナー,通過順
1コーナー,"1,14-7-(5,15)9,8(2,12)4-(3,6)13-10-11"
2コーナー,"1-14,7(5,15)-(8,9)(2,12)-4(3,6)13-10,11"
3コーナー,"(*1,14)(5,7,4)(8,15,12,6)(2,13)3-10-11=9"
4コーナー,"1(14,7)(5,4)(8,12)(3,15)(2,6,13)(11,10)=9"
