コーナー,通過順
1コーナー,"13,6(1,5,8)(4,10,12)(3,7)(2,14)9,11"
2コーナー,"(*13,12)6(1,5,8)(3,4)(10,14)(2,7)9,11"
3コーナー,"13,12,6(1,5)8(3,4)14(7,10)11(2,9)"
4コーナー,"13(6,12)(1,5,8)(3,4,14,11)(7,10,9)2"
