馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,アルペングロー,牡3,北村友,栗東・上村,差し,15.0,5,13,3歳未勝利,36.8,494(+2),函館,14,中1週,Y,,3,オルフェーヴル,スニッツェル,,B
2,1,エクラドット,牡3,舟山,美浦・西田,,43.2,12,5,3歳未勝利,36.5,528(+10),福島,70,中9週,Y,,3,アルアイン,Lope de Vega,,
3,2,セイントクーヤ,牡3,長浜,美浦・黒岩,差し,60.0,13,7,3歳未勝利,33.5,486(+2),東京,36,中4週,Y,,3,St Mark's Basilica,Le Havre,,
4,2,ショウナンアワード,牡3,斎藤,栗東・東田,差し,41.2,11,14,3歳未勝利,35.5,452(0),函館,14,中1週,Y,,3,リアルスティール,キングカメハメハ,,
5,3,ビップジョワ,牝3,小林美,美浦・高柳瑞,,130.2,15,11,3歳未勝利,38.1,420(0),函館,14,中1週,Y,,3,サトノダイヤモンド,ファスリエフ,,
6,3,ロッサコメータ,牝3,岩田望,栗東・吉岡,差し,10.9,3,9,3歳未勝利,35.1,446(+2),函館,14,中1週,Y,,3,エピファネイア,Medaglia d'Oro,,
7,4,フローレンスフーガ,牡3,古川吉,栗東・四位,差し,36.0,8,7,3歳未勝利,37.0,478(0),函館,14,中1週,Y,,2,フィエールマン,El Corredor,,
8,4,コティノス,牡3,浜中,栗東・須貝,差し,39.0,10,8,3歳未勝利,35.0,472(-4),函館,14,中1週,Y,,3,サートゥルナーリア,ステイゴールド,,
9,5,テンレディーゴー,牡3,吉田隼,美浦・菊川,差し,184.0,16,11,3歳未勝利,38.9,486(+4),東京,64,中8週,Y,,3,デクラレーションオブウォー,エピファネイア,,
10,5,ベネディクション,牝3,古川奈,栗東・矢作,差し,17.8,6,6,3歳未勝利,36.0,434(-6),函館,8,連闘,Y,,3,エピファネイア,ディープインパクト,,
11,6,シーガルワールド,牝3,横山和,美浦・栗田,逃げ,5.1,2,5,3歳未勝利,34.7,472(0),東京,29,中3週,Y,,1,ベンバトル,Motivator,,
12,6,アート,牡3,和田陽,栗東・杉山晴,差し,38.9,9,7,3歳未勝利,34.9,444(+4),函館,14,中1週,Y,,3,キセキ,ドリームジャーニー,,
13,7,マジックファイヤー,牡3,丹内,美浦・浅利,先行,31.7,7,7,3歳未勝利,36.0,484(+2),東京,29,中3週,Y,,3,キセキ,マンハッタンカフェ,,
14,7,マテンロウオリジン,牡3,池添,栗東・坂口,先行,1.8,1,2,3歳未勝利,36.0,484(-2),函館,14,中1週,Y,,3,キタサンブラック,ネオユニヴァース,,
15,8,ハルノアメ,牡3,河原田,美浦・上原博,差し,11.3,4,3,3歳未勝利,35.1,428(+4),函館,14,中1週,Y,,3,ダノンバラード,トーセンブライト,,
16,8,ブランニューホーム,牡3,,美浦・深山,差し,77.4,14,6,3歳未勝利,35.7,444(-2),函館,15,中1週,Y,,3,フィエールマン,ストーミングホーム,,
