馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,マイネルシードル,牡2,石神道,美浦・和田郎,,163.3,11,,,,434(0),,,,,,,ダノンバラード,ブライアンズタイム,,
2,2,グランエール,牝2,武豊,栗東・高柳大,,3.2,2,,,,452(0),,,,,,,キタサンブラック,クロフネ,,
3,3,ルフトシュピール,牝2,津村,美浦・木村,,8.3,4,,,,450(0),,,,,,,キタサンブラック,ヴィクトワールピサ,,
4,4,マイネルヘルリッヒ,牡2,柴田大,美浦・清水英,,144.7,10,,,,450(0),,,,,,,ウインブライト,Rock Hard Ten,,
5,5,ローザドーロ,牡2,レーン,美浦・手塚久,,8.7,5,,,,408(0),,,,,,,レイデオロ,Leroidesanimaux,,
6,6,ヴェトロテンペスタ,牝2,ルメー,美浦・田中博,,4.1,3,,,,428(0),,,,,,,コントレイル,ストリートセンス,,
7,6,ホットリップス,牝2,,栗東・清水久,,59.7,8,,,,418(0),,,,,,,ホットロッドチャーリー,ヴァーミリアン,,
8,7,インヴィディア,牡2,石橋脩,美浦・上原佑,,2.7,1,,,,500(0),,,,,,,アドマイヤマーズ,Frankel,,
9,7,エーアイラピド,牡2,丸山,美浦・手塚徳,,48.3,7,,,0.0,436(0),新潟,14,中1週,Y,,1,リアルスティール,タイキシャトル,,
10,8,カエンフォース,牡2,三浦,栗東・中村,,68.6,9,,,,462(0),,,,,,,ハイランドリール,キングカメハメハ,,
11,8,スカイミラー,牡2,木幡巧,美浦・和田郎,,23.5,6,,,,444(0),,,,,,,ワールドプレミア,ハーツクライ,,
