券種,組み合わせ,配当,人気
単勝,9,390,2
複勝,9,160,2
複勝,2,270,6
複勝,3,110,1
枠連,2-7,2570,8
馬連,2-9,3950,13
ワイド,2-9,950,13
ワイド,3-9,220,1
ワイド,2-3,370,4
馬単,9-2,5440,22
3連複,2-3-9,1430,4
3連単,9-2-3,14490,52
