馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,トラベログ,牝4,横山和,美浦・岩戸,,18.6,7,9,,35.5,472(+8),東京,104,中14週,Y,,3,グレーターロンドン,アフリート,
2,2,アルーリングビュー,牝4,藤岡佑,栗東・吉村,差し,49.9,11,14,,35.7,482(+4),函館,63,中8週,Y,,3,イスラボニータ,フレンチデピュティ,
3,3,キャプテンシー,牡3,鮫島駿,栗東・松永幹,,6.0,4,18,,37.4,468(+2),東京,118,中16週,Y,,3,モーリス,ステイゴールド,
4,3,ミスフィガロ,牝6,古川吉,栗東・友道,差し,37.4,9,7,,35.9,438(-2),函館,55,中7週,Y,,3,ディープインパクト,キングカメハメハ,
5,4,モカフラワー,牝5,長浜,美浦・相沢,差し,110.5,14,10,,37.5,468(0),札幌,7,連闘,Y,,3,スクリーンヒーロー,キングヘイロー,
6,4,ワイドラトゥール,牝3,北村友,栗東・藤原,差し,3.1,1,6,,33.5,436(+14),阪神,146,中20週,Y,,3,カリフォルニアクローム,アグネスタキオン,
7,5,オーサムストローク,牡3,横山武,美浦・伊藤圭,先行,5.5,3,1,,34.8,442(+2),札幌,21,中2週,Y,,3,エピファネイア,Frankel,
8,5,コスモエスパーダ,牡8,丹内,美浦・天間,先行,46.2,10,4,,34.3,502(0),東京,77,中10週,Y,,3,レッドスパーダ,ロックオブジブラルタル,
9,6,スカイロケット,牡4,佐々木,栗東・須貝,先行,17.2,6,7,,34.4,440(+4),函館,76,中10週,Y,,3,ジャスタウェイ,Royal Applause,
10,6,ラウラーナ,牝4,大野,美浦・宗像,差し,51.6,12,1,,35.2,438(+4),函館,48,中6週,Y,,3,バゴ,マンハッタンカフェ,
11,7,ドナベティ,牝3,武豊,栗東・矢作,追込,8.0,5,8,,33.5,422(0),札幌,42,中5週,Y,,3,リアルスティール,Malibu Moon,
12,7,エマヌエーレ,牡4,池添,栗東・平田,先行,19.5,8,1,,34.4,508(+8),札幌,35,中4週,Y,,3,ロードカナロア,ハーツクライ,
13,8,ニューノーマル,牝5,浜中,美浦・上原佑,差し,56.0,13,14,,38.7,468(-2),札幌,7,連闘,Y,,3,キズナ,Scat Daddy,
14,8,スミ,牝5,菱田,栗東・高橋亮,先行,5.3,2,2,,34.4,488(+6),札幌,35,中4週,Y,,3,リオンディーズ,Smart Strike,
