着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,10,ロードエクレール,牡7,58.0,横山武,1:23.9,,9,34.9,36.3,美浦斎藤誠,494(+16)
2,3,5,ウェイワードアクト,牡5,58.0,戸崎圭,1:23.9,クビ,1,2.1,35.8,美浦田中博,546(+6)
3,4,8,エミサキホコル,牡5,58.0,長岡,1:24.1,1.1/4,7,17.9,35.9,栗東杉山佳,502(0)
4,7,13,モズミギカタアガリ,牝4,56.0,松岡,1:24.1,ハナ,6,17.6,36.2,栗東藤岡,466(0)
5,4,7,サルヴァトーレ,牡5,58.0,三浦,1:24.2,クビ,3,6.3,35.4,美浦和田郎,486(+2)
6,8,16,ロードヴァレンチ,セ6,58.0,木幡巧,1:24.4,1,8,33.7,36.7,美浦中舘,488(-4)
7,7,14,スマートフォルス,牡5,57.0,武豊,1:24.6,1.1/2,2,4.1,36.2,栗東吉村,480(-4)
8,3,6,ハギノアトラス,セ9,58.0,杉原,1:24.6,クビ,15,187.4,35.9,栗東鮫島,480(-10)
9,1,1,モズリッキー,牡6,58.0,横山和,1:24.7,1/2,12,60.9,35.6,栗東上村,474(-4)
10,2,3,テイエムリステット,牡4,58.0,酒井,1:25.0,1.3/4,5,15.8,37.0,栗東木原,482(+4)
11,2,4,タイセイサムソン,牡7,60.0,原,1:25.3,1.1/2,13,109.6,36.9,美浦奥村武,514(+2)
12,8,15,ユティタム,牡5,59.0,内田博,1:25.7,2.1/2,4,13.3,37.7,栗東須貝,516(+12)
13,5,9,ニシノカシミヤ,牝5,56.0,大野,1:25.8,1/2,14,123.1,38.1,美浦伊藤圭,492(+4)
14,1,2,ゴールドパラディン,牡8,58.0,北村宏,1:26.1,2,16,267.4,37.8,栗東小椋,448(-2)
15,6,11,サンライズジーク,牡5,57.0,坂井,1:26.3,1,10,54.6,37.7,栗東矢作,516(-6)
16,6,12,デュガ,セ6,58.0,菅原明,1:28.0,10,11,59.2,39.8,栗東森秀,500(-12)
