券種,組み合わせ,配当,人気
単勝,3,290,1
複勝,3,150,1
複勝,1,330,7
複勝,8,1240,11
枠連,1-3,1590,6
馬連,1-3,1700,7
ワイド,1-3,710,7
ワイド,3-8,2780,33
ワイド,1-8,7030,51
馬単,3-1,2330,6
3連複,1-3-8,26380,84
3連単,3-1-8,96460,318
