馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,レイクリエイター,牡6,大野,栗東・浜田,追込,114.6,15,8,,37.4,476(-4),阪神,29,中3週,Y,,3,クリエイターII,アグネスタキオン,
2,1,グーデンドラーク,牡5,ピーヒ,栗東・池添,先行,10.8,5,2,,37.9,530(+2),阪神,29,中3週,Y,,3,ハーツクライ,シンボリクリスエス,
3,2,フラッパールック,牝4,津村,美浦・林,先行,3.0,1,1,,36.7,466(0),中山,50,中6週,Y,,3,イスラボニータ,Ghostzapper,
4,2,プリンスミノル,牡5,田辺,美浦・中舘,先行,53.4,12,3,,37.5,470(+8),福島,71,中9週,Y,,3,ベーカバド,エルコンドルパサー,
5,3,ローズボウル B,牡6,石川,美浦・林,追込,34.4,9,3,,38.2,518(+4),中山,13,中1週,Y,,3,キズナ,エンパイアメーカー,
6,3,カランセ,牝5,菅原明,美浦・金成,差し,55.1,13,5,,38.1,482(+6),中山,49,中6週,Y,,3,ドレフォン,サンデーサイレンス,
7,4,レッドラパルマ B,牡5,ルメー,美浦・加藤征,先行,5.4,3,3,,39.0,502(+2),中山,35,中4週,Y,,3,イスラボニータ,ストラヴィンスキー,
8,4,モズマゾク B,牡6,石橋脩,栗東・杉山佳,差し,176.3,16,6,,39.3,514(+10),中山,35,中4週,Y,,3,グランプリボス,ゴールドアリュール,
9,5,アスクビックスター,牡5,横山琉,栗東・矢作,先行,23.1,8,1,,37.5,476(+6),中山,36,中4週,Y,,3,キングカメハメハ,Galileo,
10,5,ダイシンピスケス,牡6,松岡,栗東・森秀,,12.3,6,1,,38.6,512(-6),阪神,28,中3週,Y,,3,マジェスティックウォリアー,アグネスタキオン,
11,6,トップスティール B,牡5,丸田,美浦・深山,追込,70.1,14,2,,39.1,508(0),中山,35,中4週,Y,,3,カレンブラックヒル,ホワイトマズル,
12,6,ブレイクフォース,牡5,横山和,美浦・中舘,追込,50.5,11,4,,36.7,510(+20),中山,309,中43週,Y,Y,3,アジアエクスプレス,サンデーサイレンス,
13,7,ヴァーンフリート,牡5,キング,美浦・手塚,差し,13.7,7,5,,37.1,528(-2),東京,64,中8週,Y,,3,リオンディーズ,シンボリクリスエス,
14,7,アクションプラン,牡4,キング,美浦・池上,先行,10.1,4,1,,39.0,508(-10),中山,24,中2週,Y,,3,リオンディーズ,タートルボウル,
15,8,クインズミモザ,牝6,野中,美浦・池上,追込,42.9,10,1,4歳以上2勝クラス,37.9,514(0),中山,15,中1週,Y,,3,シニスターミニスター,サンダーガルチ,
16,8,サイモンザナドゥ,牡4,横山武,栗東・小林,追込,4.6,2,1,3歳以上2勝クラス,37.6,478(0),京都,98,中13週,Y,,3,アジアエクスプレス,アグネスデジタル,
