着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,12,アスカノミライ,牡5,58.0,西村淳,2:42.2,,5,14.0,36.7,栗東川村,528(-8)
2,6,7,ゼンノインヴォーク,牡4,57.0,富田,2:42.2,クビ,2,4.0,37.1,栗東四位,448(-6)
3,3,3,キュンストラー,牝5,56.0,黛,2:42.3,クビ,11,62.2,36.5,美浦松永康,402(-2)
4,5,6,タガノバルコス,牡4,57.0,秋山真,2:42.6,1.1/2,9,27.9,37.3,栗東鮫島,478(-4)
5,4,4,タイミングハート,牡6,58.0,菱田,2:42.8,1.1/4,6,15.6,37.3,栗東武幸,454(+14)
6,6,8,マケルナマサムネ,牡5,58.0,藤岡康,2:42.9,1,1,2.3,37.9,栗東杉山佳,466(-4)
7,8,11,ミアステラ,牡4,57.0,古川吉,2:43.1,3/4,4,9.6,38.5,栗東大根田,502(+2)
8,7,9,ウインマイルート,牡4,57.0,丹内,2:43.2,1/2,3,6.0,38.3,美浦鈴木慎,462(0)
9,7,10,グレートキャンベラ,牡4,57.0,幸,2:43.3,3/4,8,21.8,38.7,栗東矢作,502(-12)
10,2,2,ギンノサジ,牝5,56.0,丸山,2:43.9,3.1/2,7,20.8,38.4,美浦松永康,474(-6)
11,1,1,ヒロノタイリク,牡8,58.0,角田和,2:46.4,大,12,149.6,40.3,栗東宮本,518(-4)
12,5,5,テーオーアストル,牡4,57.0,北村友,2:56.5,大,10,52.4,49.7,栗東藤岡,518(-4)
