馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,コスモオピニオン,牡4,丹内,美浦・黒岩,先行,5.1,2,1,3歳以上1勝クラス,38.0,506(+4),中山,27,中3週,Y,,3,ダノンバラード,アイルハヴアナザー,
2,2,コルデアニル,牝4,佐々木,美浦・金成,差し,10.9,6,4,,36.9,474(+2),新潟,21,中2週,Y,,3,モーリス,フジキセキ,
3,3,ファイヴレター,牡7,大野,美浦・佐藤吉,差し,53.1,12,2,,36.4,460(-22),東京,167,中23週,Y,,3,タイムパラドックス,ネオユニヴァース,
4,3,サイモンソーラン,牡5,Ｍデム,美浦・勢司,差し,12.5,7,7,,37.3,482(-4),新潟,21,中2週,Y,,3,コパノリッキー,サクラローレル,
5,4,アメリカンエール B,セ6,武藤,美浦・戸田,差し,67.4,13,9,3歳以上2勝クラス,37.9,508(0),東京,13,中1週,Y,,3,Tapit,Broken Vow,
6,4,ウインメイフラワー,牝5,,栗東・梅田,差し,21.0,8,15,,38.4,492(+2),小倉,104,中14週,Y,,3,ゴールドシップ,クロフネ,
7,5,スズノテレサ,牝5,西塚,美浦・深山,先行,26.8,9,6,,37.8,440(-4),新潟,21,中2週,Y,,3,ルーラーシップ,ティンバーカントリー,
8,5,ウィステリアリヴァ,牡4,石橋脩,美浦・小野,,7.0,4,12,,36.9,498(-8),中山,27,中3週,Y,,3,ロゴタイプ,プリサイスエンド,
9,6,ノーブルラン,牡4,吉田隼,美浦・尾形,差し,29.1,10,1,3歳以上1勝クラス,37.9,470(+8),新潟,55,中7週,Y,,3,ワールドエース,ノボジャック,
10,6,ヒルノデプラーツ,牡5,秋山稔,栗東・北出,差し,41.9,11,1,3歳以上1勝クラス,38.4,494(+4),新潟,21,中2週,Y,,3,サトノアラジン,Medicean,
11,7,サンダーアラート B,セ3,丸山,美浦・田中博,差し,6.4,3,7,3歳以上2勝クラス,38.5,480(+6),中京,35,中4週,Y,,3,サンダースノー,ディープスカイ,
12,7,アルファヒディ B,セ5,亀田,栗東・石坂,先行,3.2,1,1,3歳以上1勝クラス,37.2,480(-2),新潟,20,中2週,Y,,3,ハーツクライ,Essence of Dubai,
13,8,シュガーコルト B,セ5,菊沢,栗東・寺島,差し,10.3,5,2,,37.6,504(+6),新潟,21,中2週,Y,,3,ヘニーヒューズ,Kingmambo,
14,8,アナザーエース B,牡4,柴田裕,栗東・宮,先行,158.0,14,16,3歳以上2勝クラス,40.5,512(-4),中京,27,中3週,Y,,2,ヤマカツエース,タバスコキャット,
