馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ピースフルナイト,牝6,斎藤,栗東・畑端,差し,31.2,9,4,3歳以上2勝クラス,34.0,418(+8),京都,42,中5週,Y,,3,ファインニードル,クロフネ,
2,1,セレッソデアモール,牝6,田口,栗東・庄野,差し,22.3,8,,,0.0,494(+14),京都,97,中13週,Y,,3,リオンディーズ,アドマイヤコジーン,
3,2,モズトキキ,牝5,和田陽,栗東・平田,先行,42.1,12,4,3歳以上2勝クラス,34.3,560(-2),阪神,21,中2週,Y,,3,グランプリボス,Congrats,
4,2,ルシード,牡4,北村友,美浦・田島,先行,7.8,4,12,,35.0,506(-10),中山,14,中1週,Y,,3,スクリーンヒーロー,ロージズインメイ,
5,3,フードマン B,牡4,岩田望,栗東・小栗,差し,3.6,1,3,,34.7,480(+2),福島,63,中8週,Y,,3,Kingman,Dark Angel,
6,3,アスクエピソード,牡6,国分優,栗東・坂口,差し,152.4,16,8,,34.1,480(+10),函館,195,中27週,Y,Y,3,ハーツクライ,タイキシャトル,
7,4,マイネルラッシュ,牡6,和田竜,美浦・水野,差し,110.8,15,12,3歳以上2勝クラス,33.7,478(+12),京都,42,中5週,Y,,3,ダイワメジャー,バゴ,
8,4,ソングオブライフ,牡5,菱田,栗東・森田,先行,12.2,6,8,3歳以上2勝クラス,35.1,508(+2),京都,42,中5週,Y,,3,ブリックスアンドモルタル,スウェプトオーヴァーボード,
9,5,プリンスノット,牡6,鮫島駿,栗東・小椋,差し,161.5,17,6,3歳以上2勝クラス,36.7,476(+4),京都,49,中6週,Y,,3,パドトロワ,Elusive Quality,
10,5,ジャスパーディビネ B,牡4,武豊,栗東・森秀,,4.8,3,6,,36.0,528(+6),福島,63,中8週,Y,,3,Frosted,Reload,
11,6,カリーシ,牝5,吉田隼,美浦・武井,差し,37.2,10,7,3歳以上2勝クラス,34.1,456(+12),阪神,21,中2週,Y,,3,モーリス,ダイワメジャー,
12,6,コウセキ,牡4,松山,栗東・西園正,逃げ,11.5,5,13,,36.0,488(+4),福島,63,中8週,Y,,3,Harry Angel,Dubawi,
13,7,フォルテローザ,牝5,団野,栗東・斉藤崇,先行,52.6,13,9,3歳以上2勝クラス,37.1,452(-12),阪神,105,中14週,Y,,3,サトノアラジン,Tiz Wonderful,
14,7,アムールリーベ,牝5,荻野琢,栗東・宮地,差し,21.3,7,5,3歳以上2勝クラス,34.2,506(+4),阪神,21,中2週,Y,,3,シルバーステート,Tapit,
15,7,ジーニアスバローズ,牡6,吉村,栗東・辻野,先行,56.7,14,11,,39.7,468(-4),阪神,34,中4週,Y,,3,ハーツクライ,サクラバクシンオー,
16,8,リアライズ,牡6,角田和,栗東・石橋,先行,39.5,11,8,3歳以上2勝クラス,33.9,514(+12),京都,69,中9週,Y,,3,シルバーステート,キングカメハメハ,
17,8,インブロリオ,牝4,川田,栗東・吉村,先行,4.7,2,4,,34.6,482(+4),阪神,117,中16週,Y,,3,アドマイヤムーン,Hard Spun,
18,8,ダイヤモンドフジ,牡7,松若,栗東・宮本,先行,250.9,18,15,,34.8,466(+10),札幌,126,中17週,Y,,3,ミッキーアイル,Orientate,
