着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,4,チェリヴェント,牡3,57.0,吉村,1:51.2,,6,20.8,37.6,栗東清水久,504(+4)
2,8,11,パイロマンサー,牡3,57.0,岩田望,1:51.2,アタマ,4,5.9,37.9,栗東吉村,524
3,8,12,メルカントゥール,牡3,57.0,坂井,1:51.3,3/4,1,2.7,38.0,栗東杉山晴,530(+8)
4,5,6,ドンエレクトス,牡3,57.0,荻野極,1:51.5,1,3,4.6,38.3,美浦高木,470(+2)
5,1,1,オオツカ,牡3,57.0,津村,1:51.9,2,10,60.4,37.9,栗東大久保,446(+2)
6,7,9,ショウナンバンライ,牡3,57.0,田山,1:52.1,1.1/4,2,4.1,37.9,栗東松下,474(0)
7,7,10,タガノアバンドーネ,牡3,57.0,菱田,1:52.7,4,7,23.7,39.1,栗東角田,476(-4)
8,6,8,テンカムテキ,牡3,57.0,石川,1:52.7,アタマ,11,68.6,38.7,美浦林,512(+4)
9,5,5,マクリール,牡3,57.0,戸崎圭,1:53.1,2.1/2,5,13.5,38.7,美浦手塚久,472(+8)
10,3,3,ヒシアムルーズ,牡3,57.0,佐々木,1:53.8,4,9,50.0,40.3,美浦堀,482(+8)
11,2,2,ファイアマン,牡3,57.0,原,1:54.3,3,8,26.2,39.9,美浦上原博,500(+4)
12,6,7,パラダイスフェイス,牡3,57.0,石橋脩,1:57.1,大,12,156.9,41.7,美浦牧,504(-2)
