コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"5,9(1,12,13)(2,7)-(4,6)(3,8)-(10,11)"
4コーナー,"(*5,9)(1,12,13)(2,7)-(4,6)(3,8)(10,11)"
