コーナー,通過順
1コーナー,"6(2,13)5(4,7)(8,10)(1,3)(12,11)(9,14)"
2コーナー,"6,13,2,5(4,7)(8,10)(1,3)(12,11)(9,14)"
3コーナー,"6(2,13)5(8,7)4,10,1(3,12)9(14,11)"
4コーナー,"6(2,13,5)(4,8,7)(1,10,12)(3,9)14,11"
