馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ピュアキアン,牡3,吉田豊,美浦・竹内,逃げ,19.7,7,8,,40.1,514(+6),京都,63,中8週,Y,,2,ホッコータルマエ,Tiznow,,
2,2,バナマンテソーロ,牡3,,美浦・加藤士,先行,43.6,11,11,2歳1勝クラス,39.6,498(0),中山,28,中3週,Y,,3,ハーツクライ,Astronomer Royal,,B
3,3,ダイヤモンドナイツ,牡3,菅原明,美浦・田島,先行,28.7,9,1,2歳新馬,38.1,462(-8),中山,36,中4週,Y,,1,サトノダイヤモンド,ヘニーヒューズ,,
4,4,サンダーアラート,牡3,内田博,美浦・田中博,先行,19.2,6,6,,39.2,474(+2),京都,63,中8週,Y,,3,サンダースノー,ディープスカイ,,
5,4,メッエフアパラ,牡3,小林勝,美浦・辻,逃げ,24.5,8,1,2歳新馬,36.6,460(-6),中京,22,中2週,Y,,1,エスポワールシチー,キングヘイロー,,
6,5,ネオシルバー,牡3,田辺,美浦・小西,先行,6.9,5,4,,37.6,500(0),東京,85,中11週,Y,,2,シルバーステート,クロフネ,,
7,5,モンサンアクシア,牡3,木幡巧,美浦・牧,,3.5,1,1,2歳未勝利,39.3,482(0),中山,36,中4週,Y,,3,リアルインパクト,シニスターミニスター,,
8,6,ブレードサクセス,牡3,丹内,美浦・岩戸,先行,56.8,12,7,2歳1勝クラス,39.6,492(+8),中山,28,中3週,Y,,3,タリスマニック,ゼンノロブロイ,,
9,6,アラレタバシル,牡3,野中,美浦・根本,差し,6.9,4,2,,38.3,446(+4),京都,63,中8週,Y,,3,ケープブランコ,デュランダル,,
10,7,ロードブレイズ,牡3,三浦,美浦・稲垣,差し,5.2,3,5,2歳1勝クラス,38.1,488(+4),中山,28,中3週,Y,,3,ロードカナロア,ダイワメジャー,,
11,7,コスモジンバック,牡3,石川,美浦・相沢,先行,59.4,13,1,2歳新馬,39.0,472(+8),中山,29,中3週,Y,,1,Good Magic,Giacomo,,
12,8,ボーイハンター,牝3,ルメー,美浦・西田,逃げ,4.2,2,1,2歳新馬,40.6,456(-2),中山,21,中2週,Y,,1,ルーラーシップ,ウォーエンブレム,,
13,8,タイセイアディクト,牡3,佐々木,美浦・池上,差し,39.4,10,1,2歳未勝利,38.2,486(+4),中京,29,中3週,Y,,2,リオンディーズ,フレンチデピュティ,,
