着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,16,ウインカーネリアン,牡8,58.0,三浦,1:06.9,,11,50.0,33.0,美浦鹿戸,514(+2)
2,7,13,ジューンブレア,牝4,56.0,武豊,1:06.9,アタマ,7,20.2,33.2,栗東武英,490(0)
3,3,6,ナムラクレア,牝6,56.0,ルメー,1:07.2,1.1/2,2,5.7,32.7,栗東長谷川,478(0)
4,4,7,サトノレーヴ,牡6,58.0,モレイ,1:07.2,ハナ,1,2.2,33.0,美浦堀,538
5,1,2,ヨシノイースター,牡7,58.0,内田博,1:07.3,クビ,14,82.0,33.1,栗東中尾,486(-8)
6,2,3,ダノンマッキンリー,牡4,58.0,横山典,1:07.3,ハナ,13,81.5,32.8,栗東藤原,476(+19)
6,2,4,ママコチャ,牝6,56.0,岩田望,1:07.3,ハナ,3,8.0,33.2,栗東池江,500(+2)
8,1,1,ピューロマジック,牝4,56.0,松山,1:07.4,1,5,10.5,33.4,栗東安田,462(+16)
9,3,5,カンチェンジュンガ,牡5,58.0,坂井,1:07.6,1,8,28.3,32.8,栗東庄野,490(-6)
10,6,11,トウシンマカオ,牡6,58.0,横山武,1:07.6,アタマ,6,12.4,33.6,美浦高柳瑞,480(+8)
11,5,10,ラッキースワイネス,セ7,58.0,リョン,1:07.7,クビ,10,36.6,33.3,海外マン,524(-23)
12,8,15,ルガル,牡5,58.0,川田,1:07.7,1/2,4,8.2,33.3,栗東杉山晴,522(0)
13,4,8,ペアポルックス,牡4,58.0,松若,1:07.7,ハナ,12,52.9,32.8,栗東梅田,472(-4)
14,5,9,ドロップオブライト,牝6,56.0,丹内,1:07.8,3/4,16,178.5,33.1,栗東福永,448(+2)
15,6,12,ヤマニンアルリフラ,牡4,58.0,団野,1:08.2,2,15,140.0,33.4,栗東斉藤崇,498(+4)
16,7,14,カピリナ,牝4,56.0,戸崎圭,1:08.2,1/2,9,36.4,34.0,美浦田島,480(+6)
