馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,クリノライジング,牝2,田口,栗東・大橋,,57.9,7,,,,440(0),,,,,,,イスラボニータ,ロードカナロア,,
2,2,ワンキャンパス,牝2,長岡,美浦・深山,,209.7,12,,,,444(0),,,,,,,ビッグアーサー,トビーズコーナー,,
3,3,パルフェクシオン,牝2,田山,栗東・大久保,,2.2,1,,,,464(0),,,,,,,キズナ,サクラバクシンオー,,
4,4,リムリックアイル,牝2,川田,栗東・藤野,,4.1,3,,,,416(0),,,,,,,シスキン,ディープインパクト,,
5,5,ビンチャリ,牝2,岩田望,栗東・千田,,7.9,4,,,,470(0),,,,,,,モーリス,ステイゴールド,,
6,5,ジーティーハルカゼ,牝2,西村淳,栗東・辻野,,24.5,6,,,,460(0),,,,,,,アドマイヤマーズ,クロフネ,,
7,6,サルーミアモール,牝2,坂井,美浦・加藤士,,12.6,5,,,,430(0),,,,,,,ドレフォン,ディープインパクト,,
8,6,インティサール,牝2,,栗東・杉山佳,,4.0,2,,,,426(0),,,,,,,Baaeed,Masterstroke,,
9,7,マイフレダ,牝2,秋山稔,栗東・井上,,82.6,10,,,,454(0),,,,,,,ダノンスマッシュ,トーセンホマレボシ,,
10,7,ドリームリボン,牝2,菱田,栗東・谷,,80.8,8,,,,456(0),,,,,,,タリスマニック,エピファネイア,,
11,8,カラスアゲハ,牝2,永島,美浦・佐藤吉,,81.4,9,,,,406(0),,,,,,,ワールドプレミア,ゴールドアリュール,,
12,8,ウルウノマーズ,牝2,藤懸,美浦・青木,,153.0,11,,,,400(0),,,,,,,アドマイヤマーズ,ネオユニヴァース,,
