コーナー,通過順
1コーナー,"(*7,10)-(1,3,11)-9,5-2,8,6-4"
2コーナー,"7,10-(1,3,11)-(9,5)-2-8-6=4"
3コーナー,"7-(10,3,11)-(1,5)-(9,6)2-8=4"
4コーナー,"7-(3,11)-(10,1)5-(9,6)-2,8=4"
