着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,16,レディフォース,牝4,53.0,長岡,1:23.8,,4,7.6,36.6,栗東杉山佳,518(+12)
2,2,3,エルゲルージ,牡5,56.0,Mデム,1:23.9,3/4,2,4.0,36.6,栗東石坂,518(-4)
3,1,2,ロードアウォード,セ4,56.0,松山,1:24.0,1/2,1,2.6,36.5,栗東吉岡,464(+4)
4,6,11,パルデンス,牡6,55.0,鮫島駿,1:24.2,1,12,78.2,36.0,美浦中野,494(-4)
5,2,4,スキピオ,牡6,55.0,西村淳,1:24.3,1/2,7,24.9,37.3,栗東浜田,492(+4)
6,1,1,ウナギノボリ,牡5,56.0,Aルメ,1:24.5,1.1/4,8,26.1,36.7,栗東音無,472(-4)
7,5,10,ヨドノビクトリー,牡10,53.0,古川吉,1:24.5,クビ,16,353.3,36.1,美浦中野,500(-10)
8,6,12,マイネルプロンプト,セ12,54.0,田口,1:24.6,クビ,14,148.5,36.8,栗東坂口,486(0)
9,3,5,ブルーシンフォニー,牡6,56.0,団野,1:24.6,クビ,6,24.5,37.3,美浦伊藤圭,482(0)
10,3,6,メイショウミカワ,牡6,57.0,武豊,1:24.7,1/2,5,14.5,37.2,栗東千田,514(+12)
11,7,14,スプラウティング,牡5,57.0,岩田望,1:24.8,クビ,3,5.5,37.1,栗東西園正,518(0)
12,7,13,ブレーヴジャッカル,セ6,55.0,ムルザ,1:25.1,2,11,60.8,37.9,栗東長谷川,476(+6)
13,8,15,アルメイダミノル,牡6,56.0,横山典,1:25.1,クビ,9,26.9,37.6,栗東北出,538(+12)
14,4,7,メイショウヒューマ,牡6,55.0,角田河,1:25.1,アタマ,10,32.5,37.6,栗東藤岡,504(-2)
15,5,9,ラクスバラディー,牝5,53.0,石川,1:25.6,3,13,85.6,37.7,栗東清水久,530(+6)
16,4,8,アウリガテソーロ,牡6,53.0,池添,1:30.9,大,15,166.9,41.7,美浦加藤和,528(+8)
