着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,6,ジロー,牡6,58.0,水口,1:54.0,,12,65.9,37.9,栗東岡田,482(+2)
2,7,13,シンヨモギネス,牡5,58.0,吉田隼,1:54.0,クビ,5,8.0,38.7,美浦伊藤圭,480(0)
3,5,10,スナークレジスト,牡6,58.0,永島,1:54.1,クビ,15,102.2,38.0,栗東川村,508(+6)
4,1,1,タガノエスコート,牡4,57.0,松山,1:54.1,クビ,1,3.7,38.7,栗東五十嵐,498(+4)
5,8,16,タイセイエピソード,牡4,57.0,松若,1:54.3,3/4,9,23.0,38.7,栗東杉山晴,476(-2)
6,5,9,ヴォルゴグラード,牡4,57.0,イーガ,1:54.8,3,3,5.6,39.8,栗東牧田,512(+2)
7,2,3,ピオノノ,牡6,58.0,岩田康,1:54.8,クビ,10,26.5,39.8,美浦奥村武,526(+2)
8,6,11,メイショウゲキリン,牡4,57.0,幸,1:55.0,3/4,2,4.6,39.8,栗東池添兼,520(+8)
9,3,5,ラッキーモー,セ5,58.0,ムルザ,1:55.3,2,8,21.4,39.5,栗東松永幹,452(-4)
10,2,4,シュルレアリスト,牡5,58.0,和田竜,1:55.7,2,11,59.0,39.9,栗東中村,440(+4)
11,4,8,ダイシンピスケス,牡5,58.0,福永,1:55.7,クビ,4,6.7,39.9,栗東森,512(+14)
12,1,2,ナムラゴロフキン,牡6,58.0,国分優,1:56.2,3,14,88.9,40.4,栗東大橋,524(+8)
13,6,12,ビヨンドザシーン,牡5,58.0,斎藤,1:56.3,1/2,7,18.8,40.2,美浦斎藤誠,466(-2)
14,4,7,マイネルタイムリー,牡5,58.0,森裕,1:56.4,クビ,16,340.1,40.6,美浦清水英,500(-4)
15,8,15,スズカマジェスタ,牡4,57.0,武豊,1:56.6,1.1/4,6,15.4,41.2,栗東須貝,438(+6)
16,7,14,ドンレパルス,牡4,57.0,団野,1:58.7,大,13,75.0,43.7,美浦高木,514(+4)
