着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,8,アドマイヤベル,牝3,55.0,横山武,1:59.0,,2,4.0,34.2,美浦加藤征,484(0)
2,3,3,ラヴァンダ,牝3,55.0,岩田望,1:59.1,1,6,10.2,34.6,栗東中村,466(-10)
3,8,13,カニキュル,牝3,55.0,北村宏,1:59.3,1.1/4,5,8.9,34.0,美浦菊沢,494(-6)
4,8,14,クリスマスパレード,牝3,55.0,石川,1:59.3,ハナ,3,5.4,35.1,美浦加藤士,454(-10)
5,4,6,トロピカルティー,牝3,55.0,戸崎圭,1:59.3,クビ,4,8.9,34.3,美浦林,428(-2)
6,3,4,エルフストラック,牝3,55.0,横山和,1:59.3,ハナ,7,13.5,34.8,栗東中村,474(0)
7,1,1,バロネッサ,牝3,55.0,津村,1:59.7,2.1/2,1,3.3,34.8,美浦田中博,508(+4)
8,2,2,ニシノコイゴコロ,牝3,55.0,野中,1:59.8,クビ,12,136.5,34.5,美浦根本,430(+6)
9,6,9,サンセットビュー,牝3,55.0,三浦,1:59.8,ハナ,10,63.5,34.8,栗東新谷,450(+2)
10,7,12,コンテソレーラ,牝3,55.0,吉田豊,1:59.8,ハナ,13,146.9,35.0,美浦手塚,470(0)
11,5,7,コスモディナー,牝3,55.0,松岡,1:59.8,ハナ,11,77.4,34.5,美浦伊藤伸,458(0)
12,7,11,ユキワリザクラ,牝3,55.0,鮫島駿,1:59.9,3/4,8,24.6,35.8,美浦田中剛,462(-2)
13,6,10,マルコタージュ,牝3,55.0,菅原明,2:00.1,1,9,26.7,34.5,美浦小島,454(+2)
14,4,5,メアヴィア,牝3,55.0,田辺,2:01.4,8,14,163.0,37.4,美浦金成,456(-6)
