券種,組み合わせ,配当,人気
単勝,5,1280,8
複勝,5,340,7
複勝,11,470,9
複勝,10,220,2
枠連,5-8,2940,14
馬連,5-11,12580,38
ワイド,5-11,2550,34
ワイド,5-10,1090,14
ワイド,10-11,1660,23
馬単,5-11,22870,71
3連複,5-10-11,18760,69
3連単,5-11-10,151270,464
