券種,組み合わせ,配当,人気
単勝,14,710,3
複勝,14,150,3
複勝,6,130,1
複勝,8,150,2
枠連,3-7,590,1
馬連,6-14,840,2
ワイド,6-14,280,1
ワイド,8-14,620,6
ワイド,6-8,280,2
馬単,14-6,1840,5
3連複,6-8-14,1380,1
3連単,14-6-8,11650,18
