馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,マメタンク,牡3,斎藤,栗東・東田,差し,2.4,1,2,3歳1勝クラス,36.2,444(+2),京都,49,中6週,Y,,3,フィレンツェファイア,フレンチデピュティ,,
2,2,フレンズプラス,牝3,丹内,栗東・宮本,先行,11.2,5,5,3歳以上1勝クラス,34.8,406(+2),函館,13,中1週,Y,,3,クリソベリル,ヨハネスブルグ,,
3,3,サツキレジーナ,牝4,古川吉,美浦・石栗,差し,26.2,8,7,4歳以上1勝クラス,35.5,438(+12),小倉,132,中18週,Y,,3,リオンディーズ,ストロングリターン,,
4,4,ミサビスケッツ,牝4,河原田,美浦・村田,先行,13.3,6,3,3歳以上1勝クラス,35.0,452(+2),函館,13,中1週,Y,,3,マインドユアビスケッツ,ディープインパクト,,B
5,5,ブラックトルネード,牡4,長浜,美浦・佐藤吉,差し,253.1,11,15,3歳以上1勝クラス,38.0,468(-4),東京,14,中1週,Y,,3,フォーウィールドライブ,キンシャサノキセキ,,
6,6,スパークルジョイ,牝5,舟山,栗東・前川,,14.2,7,7,3歳以上1勝クラス,36.4,460(-2),函館,13,中1週,Y,,3,レッドファルクス,タニノギムレット,,B
7,6,カッタッパ,牡3,松本,栗東・森秀,,3.3,2,12,3歳1勝クラス,36.9,480(+4),阪神,69,中9週,Y,,3,Speightstown,Gun Runner,,
8,7,セイルロケット,牡4,小沢,栗東・橋口,先行,85.2,10,8,3歳以上1勝クラス,36.6,470(-10),函館,7,連闘,Y,,3,スワーヴリチャード,キンシャサノキセキ,,
9,7,ジュウオウ,牡5,池添,栗東・秋山,差し,34.5,9,6,4歳以上1勝クラス,39.8,548(+2),新潟,49,中6週,Y,,3,Justify,So You Think,,
10,8,マジェステラ,牝3,佐々木,美浦・千葉,先行,10.0,4,10,3歳以上1勝クラス,34.4,480(-2),函館,13,中1週,Y,,3,ディーマジェスティ,Henrythenavigator,,B
11,8,テーオーナタリー,牝3,鮫島駿,栗東・梅田,先行,7.6,3,9,3歳以上1勝クラス,36.5,428(+4),函館,13,中1週,Y,,3,テーオーヘリオス,カジノドライヴ,,
