券種,組み合わせ,配当,人気
単勝,8,2500,9
複勝,8,710,9
複勝,3,870,10
複勝,10,250,3
枠連,3-7,12120,23
馬連,3-8,32490,53
ワイド,3-8,7860,54
ワイド,8-10,2310,29
ワイド,3-10,3940,41
馬単,8-3,53360,101
3連複,3-8-10,80990,146
3連単,8-3-10,674750,910
