馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,スイッチオン,牡4,大野,美浦・小手川,差し,31.0,8,3,3歳以上1勝クラス,35.4,488(-2),札幌,13,中1週,Y,,3,マジェスティックウォリアー,スペシャルウィーク,,B
2,2,サイモンカーチス,牡5,古川吉,栗東・梅田,差し,194.2,10,6,3歳以上1勝クラス,35.3,494(-2),小倉,13,中1週,Y,,3,コパノリッキー,ジャングルポケット,,
3,3,セッテイロク,牝3,高杉,美浦・竹内,,1.4,1,1,3歳未勝利,35.2,440(+6),小倉,175,中24週,Y,,2,ダノンレジェンド,フジキセキ,,
4,4,ヨドノゴールド,牡6,横山武,栗東・西園正,先行,6.5,2,3,3歳以上1勝クラス,35.8,470(0),函館,21,中2週,Y,,3,サウスヴィグラス,ステイゴールド,,
5,5,ミニマルデザイン,牝3,丹内,美浦・岩戸,先行,12.7,4,11,3歳未勝利,35.4,466(0),札幌,13,中1週,Y,,3,ストロングリターン,キングカメハメハ,,
6,6,ゴルデールスカー,牡4,池添,栗東・大久保,差し,26.9,6,6,3歳以上1勝クラス,34.6,464(-4),札幌,14,中1週,Y,,3,モーリス,フレンチデピュティ,,
7,6,トリオーレ,牡4,横山和,美浦・嘉藤,差し,29.5,7,14,4歳以上1勝クラス,37.3,486(+14),新潟,77,中10週,Y,,3,パドトロワ,ハービンジャー,,
8,7,カップッチョ,牡7,,美浦・石毛,差し,34.9,9,4,3歳以上1勝クラス,35.8,490(-2),函館,21,中2週,Y,,3,ジョーカプチーノ,ウイニングチケット,,B
9,7,サンマルリアン,牝4,古川奈,美浦・土田,差し,205.4,11,9,3歳以上1勝クラス,36.4,442(+8),札幌,7,連闘,Y,,3,キズナ,アドマイヤムーン,,
10,8,シンゼンシャイン,牡6,,栗東・飯田,先行,21.3,5,7,3歳以上1勝クラス,36.7,508(-6),函館,42,中5週,Y,,3,ミッキーアイル,キングカメハメハ,,
11,8,バッファローライズ,牡3,永野,美浦・伊藤圭,,7.5,3,1,3歳未勝利,35.9,512(+4),函館,48,中6週,Y,,3,マインドユアビスケッツ,サウスヴィグラス,,B
