着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,16,ショウナンライシン,牡3,57.0,川田,1:53.5,,1,3.5,39.2,美浦大竹,492(+2)
2,5,9,シュガーコルト,セ4,58.0,小崎,1:53.6,3/4,13,105.7,38.1,栗東寺島,510(0)
3,7,14,ヒノデテイオー,牡4,58.0,角田河,1:53.6,クビ,7,22.3,37.9,栗東河内,460(+2)
4,6,12,ビーアイオラクル,牡4,58.0,西村淳,1:53.7,1/2,5,15.4,38.5,栗東牧田,500(+16)
5,2,4,トリプルループ,牝3,55.0,岩田康,1:53.9,1.1/4,9,27.2,38.6,栗東森秀,500(-2)
6,8,15,ダノンフロイデ,牡4,58.0,幸,1:54.1,1.1/4,4,6.4,39.0,栗東藤原,492(+2)
7,1,2,レディーシス,牝4,56.0,松若,1:54.1,ハナ,15,263.7,38.3,栗東小崎,426(+4)
8,5,10,カズロレアート,牡5,58.0,斎藤,1:54.1,クビ,11,43.5,38.2,栗東安田隆,486(0)
9,3,6,トゥルブレンシア,セ6,58.0,酒井,1:54.3,1.1/4,8,26.3,38.7,栗東藤沢,462(+4)
10,3,5,マテンロウガイ,牡3,57.0,角田和,1:54.7,2.1/2,3,4.7,39.2,栗東角田,508(0)
11,7,13,プラーヴィ,牡3,57.0,岩田望,1:55.0,1.3/4,2,4.6,39.6,栗東杉山晴,472(-2)
12,4,8,リアルシング,牡6,58.0,中井,1:55.0,ハナ,16,555.0,38.8,栗東緒方,532(-6)
13,2,3,テイエムマジック,牡5,58.0,城戸,1:55.1,1/2,10,37.2,41.0,栗東鈴木孝,512(-6)
14,4,7,キョウエイゲイル,セ3,57.0,高倉,1:55.4,1.3/4,12,57.6,38.8,栗東田中克,474(0)
15,6,11,サムハンター,牡5,58.0,横山典,1:55.8,2.1/2,6,20.8,40.8,栗東高橋康,500(+4)
16,1,1,バンブーグローブ,牡3,57.0,団野,1:56.7,5,14,133.4,41.8,美浦斎藤誠,496(+2)
