券種,組み合わせ,配当,人気
単勝,10,340,2
複勝,10,150,1
複勝,7,160,2
複勝,8,1050,10
枠連,6-8,450,1
馬連,7-10,640,1
ワイド,7-10,290,1
ワイド,8-10,2890,29
ワイド,7-8,3020,30
馬単,10-7,1290,1
3連複,7-8-10,10670,42
3連単,10-7-8,42020,150
