馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ヴェントインコーダ,牝4,丸山,栗東・角田,先行,62.0,10,1,4歳以上1勝クラス,37.7,476(+4),新潟,91,中12週,Y,,3,ドレフォン,マンハッタンカフェ,
2,2,オカメノコイ,牝4,大野,美浦・小笠,追込,28.4,7,3,,35.3,484(-2),新潟,27,中3週,Y,,3,パイロ,チチカステナンゴ,
3,2,ヴィクトリーロード B,牡6,石川,美浦・畠山,差し,98.8,13,6,,35.9,482(+2),阪神,70,中9週,Y,,2,ロードカナロア,ハーツクライ,
4,3,アルジェンタージョ,牝5,佐藤,美浦・伊藤圭,差し,96.2,12,5,3歳以上2勝クラス,37.1,468(-4),新潟,13,中1週,Y,,3,レッドファルクス,ゴールドアリュール,
5,3,キタノライブリー,牝4,木幡初,美浦・本間,差し,33.3,8,9,4歳以上2勝クラス,35.6,448(+12),阪神,133,中18週,Y,,3,アジアエクスプレス,ステイゴールド,
6,4,リッキースタイル,牡4,津村,美浦・水野,先行,10.0,3,2,,36.6,484(-2),新潟,27,中3週,Y,,3,ジャスタウェイ,スタチューオブリバティ,
7,4,ハッコウイチウ B,牡4,三浦,栗東・杉山晴,逃げ,23.9,6,1,3歳以上1勝クラス,37.8,496(-10),阪神,62,中8週,Y,,3,スワーヴリチャード,ヴィクトワールピサ,
8,5,キミハスコール,牡5,吉田豊,美浦・加藤征,差し,78.2,11,11,,36.8,466(+4),東京,84,中11週,Y,,3,コパノリッキー,ハーツクライ,
9,5,バンブトンプロ,牡6,柴田大,美浦・粕谷,差し,384.2,15,16,4歳以上2勝クラス,38.2,482(-18),中山,161,中22週,Y,,3,マクフィ,ナリタトップロード,
10,6,プルメリアリノ,牝3,坂井,栗東・小栗,先行,1.4,1,1,3歳以上1勝クラス,36.4,446(+2),中京,21,中2週,Y,,3,ミスチヴィアスアレックス,ケイムホーム,
11,6,マイレーヌ B,牝6,野中,美浦・大和田,先行,187.8,14,13,,40.5,524(+12),福島,118,中16週,Y,,3,ロゴタイプ,タイキシャトル,
12,7,レディサン,牝3,杉原,美浦・栗田,差し,45.2,9,1,3歳以上1勝クラス,36.5,468(+6),新潟,20,中2週,Y,,3,パイロ,キンシャサノキセキ,
13,7,アクアマリーナ,牝4,菊沢,美浦・伊坂,,11.0,4,12,,36.7,482(0),東京,62,中8週,Y,,3,シニスターミニスター,キングヘイロー,
14,8,マクミランテソーロ,牡5,岩田康,美浦・田中剛,先行,15.8,5,5,,36.4,482(+2),東京,84,中11週,Y,,3,レッドファルクス,Cairo Prince,
15,8,ランスオブセヘル,牝5,斎藤,栗東・奥村豊,先行,8.8,2,16,4歳以上2勝クラス,38.4,494(+4),京都,84,中11週,Y,,3,サトノアラジン,Alhaarth,
