馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,メイショウツツジ,牝5,古川吉,栗東・木原,追込,95.0,14,12,,33.3,438(+6),阪神,27,中3週,Y,,3,エイシンフラッシュ,デュランダル,
2,1,フォイアーロート,牡5,酒井,栗東・中村,差し,100.6,15,8,,33.6,476(+2),阪神,42,中5週,Y,,3,リオンディーズ,ゼンノロブロイ,
3,2,カプティフ,牡4,国分優,栗東・岡田,差し,233.3,18,10,スプリング,37.1,478(+3),大井,54,中7週,,,0,ジョーカプチーノ,エルコンドルパサー,
4,2,ショウナンラスボス B,牡5,岩田望,美浦・奥村武,先行,14.5,4,8,,34.4,460(-12),中山,49,中6週,Y,,3,ダイワメジャー,Sea The Stars,
5,3,ミッキーハーモニー,牝4,横山和,美浦・萩原,追込,4.2,2,4,,33.5,462(-6),中山,49,中6週,Y,,3,キタサンブラック,アルデバランII,
6,3,ケイサンフリーゼ,牝5,太宰,栗東・畑端,,76.4,12,15,,39.4,494(+2),阪神,27,中3週,Y,,3,リオンディーズ,バブルガムフェロー,
7,4,イルクオーレ B,セ5,荻野極,美浦・高橋文,先行,5.9,3,3,,34.4,490(-8),中山,49,中6週,Y,,3,ロードカナロア,ダイワメジャー,
8,4,グレイトゲイナー,牡6,松若,栗東・森秀,差し,73.3,11,13,,34.4,478(-8),阪神,42,中5週,Y,,3,キンシャサノキセキ,エルハーブ,
9,5,セリシア,牝5,鮫島駿,栗東・中竹,先行,27.6,8,4,,34.2,472(+2),阪神,42,中5週,Y,,3,エイシンヒカリ,クロフネ,
10,5,コスモエスパーダ,牡7,角田河,美浦・天間,先行,126.7,16,8,,38.2,496(-12),中山,34,中4週,Y,,3,レッドスパーダ,ロックオブジブラルタル,
11,6,クレア,牝4,横山典,栗東・飯田祐,,17.2,5,1,4歳以上2勝クラス,36.3,510(-2),阪神,62,中8週,Y,,3,ビッグアーサー,ブラックタイド,
12,6,サトノレーヴ,牡4,浜中,美浦・堀,先行,2.2,1,1,,34.0,538(0),中山,210,中29週,Y,Y,3,ロードカナロア,サクラバクシンオー,
13,7,シナモンスティック,牝4,川須,美浦・宗像,先行,160.0,17,16,,34.7,468(+6),東京,168,中23週,Y,,3,ジョーカプチーノ,マイネルラヴ,
14,7,スリーパーダ,牝4,団野,栗東・斉藤崇,,30.0,10,9,,34.8,418(-6),中山,49,中6週,Y,,3,ミッキーアイル,シングスピール,
15,7,メイショウドウドウ,牡8,武豊,栗東・荒川,差し,18.5,6,1,,34.2,494(-2),阪神,14,中1週,Y,,3,ヴィクトワールピサ,コマンダーインチーフ,
16,8,ドロップオブライト,牝4,小沢,栗東・松永昌,差し,21.6,7,3,,34.6,434(-8),中京,42,中5週,Y,,3,トーセンラー,フレンチデピュティ,
17,8,シュバルツカイザー,セ5,国分恭,美浦・大竹,先行,29.6,9,2,,34.4,504(-2),中山,21,中2週,Y,,3,Dark Angel,Nashwan,
18,8,ユキノファラオ B,牡5,岩田康,美浦・石毛,追込,93.9,13,9,,37.1,488(0),中山,34,中4週,Y,,3,ワールドエース,サンダーガルチ,
