着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,4,ギャンブルルーム,牡5,58.0,幸,2:23.2,,6,15.4,33.9,栗東大久保,504(0)
2,2,2,ベトルス,セ5,58.0,岩田望,2:23.5,1.3/4,2,3.7,34.5,栗東友道,508(+4)
3,1,1,コーチェラバレー,牡4,57.0,菱田,2:23.6,クビ,1,3.6,34.3,栗東安田,434(+2)
4,8,10,シュバルツマサムネ,牡4,57.0,斎藤,2:23.9,1.3/4,7,15.9,34.8,栗東杉山佳,482(-6)
5,8,11,アロンディ,牡4,57.0,古川吉,2:24.0,1/2,5,8.1,34.6,栗東武英,458(+6)
6,6,7,アスターブジエ,牡6,58.0,池添,2:24.0,クビ,9,36.8,34.5,栗東中竹,470(0)
7,6,6,リンフレスカンテ,牡8,58.0,藤懸,2:24.1,クビ,11,164.0,34.3,栗東宮本,454(+12)
8,5,5,ナムラフッカー,牡5,58.0,松若,2:24.1,ハナ,10,61.7,34.6,栗東長谷川,478(-6)
9,7,9,ウインルーティン,牡6,58.0,田口,2:24.1,クビ,8,34.2,35.4,栗東長谷川,470(-12)
10,3,3,ミッキーゴールド,セ4,57.0,吉村,2:24.2,1/2,4,5.2,35.5,栗東池江,494(+4)
11,7,8,キングスコール,牡4,57.0,松本,2:24.3,1/2,3,5.2,35.5,栗東矢作,498(-2)
