着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,6,クイーンズウォーク,牝4,55.0,川田,2:01.3,,4,8.2,36.3,栗東中内田,534(0)
2,2,2,ホウオウビスケッツ,牡5,57.0,岩田康,2:01.3,ハナ,1,3.1,36.8,美浦奥村武,504(-2)
3,4,4,キングズパレス,牡6,57.0,池添謙,2:01.6,2,6,23.9,36.0,美浦戸田,502(-4)
4,5,5,デシエルト,牡6,57.0,武豊,2:01.7,1/2,2,3.2,39.0,栗東安田,536(+4)
5,7,7,ディープモンスター,牡7,57.0,松山,2:01.9,1,9,36.3,36.8,栗東池江,464(-2)
6,7,8,プログノーシス,牡7,58.0,西村淳,2:02.3,2.1/2,3,3.7,36.8,栗東中内田,484(+10)
7,8,10,マイネルモーント,牡5,57.0,丹内,2:02.6,1.1/2,8,32.6,37.1,美浦高木,472(+2)
8,3,3,ライラック,牝6,55.0,石川,2:03.1,3,7,25.4,37.8,美浦相沢,446(+2)
9,8,9,ラヴェル,牝5,55.0,北村友,2:03.6,3,5,11.7,38.3,栗東矢作,480(+12)
10,1,1,アスクドゥポルテ,牡5,57.0,岩田望,2:04.7,7,10,61.2,39.2,栗東梅田,470(-6)
