券種,組み合わせ,配当,人気
単勝,1,3600,8
複勝,1,720,8
複勝,5,670,7
複勝,6,2860,14
枠連,1-3,9270,22
馬連,1-5,31740,49
ワイド,1-5,7290,49
ワイド,1-6,27270,93
ワイド,5-6,23670,90
馬単,1-5,54460,82
3連複,1-5-6,433110,335
3連単,1-5-6,2957320,885
