券種,組み合わせ,配当,人気
単勝,9,140,1
複勝,9,110,1
複勝,10,190,4
複勝,6,160,3
枠連,8-8,510,3
馬連,9-10,590,3
ワイド,9-10,250,3
ワイド,6-9,220,2
ワイド,6-10,570,8
馬単,9-10,640,3
3連複,6-9-10,560,2
3連単,9-10-6,1910,4
