コーナー,通過順
1コーナー,"3,4-(1,2)-7,8,5-6"
2コーナー,"3,4-2-1,7(5,8)-6"
3コーナー,"3,4=2-1(5,7)-8-6"
4コーナー,"3-4=2,1,7,5-8-6"
