馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,コイニョウボウ,牝4,,栗東・中尾,差し,9.6,4,1,3歳以上1勝クラス,36.5,416(-6),福島,63,中8週,Y,,3,キズナ,キングカメハメハ,
2,2,マンクスホップ,牝5,藤岡佑,栗東・松永幹,差し,65.8,8,8,,35.8,450(+4),福島,63,中8週,Y,,3,ハービンジャー,ステイゴールド,
3,3,ファジェス,牝6,西村淳,栗東・安田隆,追込,93.1,9,10,,35.8,482(+6),東京,64,中8週,Y,,3,モーリス,タニノギムレット,
4,4,シンシアリダーリン,牝6,岩田望,栗東・上村,差し,20.6,6,9,,34.7,452(+4),京都,63,中8週,Y,,3,ドリームジャーニー,Kingmambo,
5,5,ショショローザ,牝5,モリス,栗東・小栗,,64.1,7,15,3歳以上2勝クラス,41.8,480(0),京都,56,中7週,Y,,3,ロードカナロア,Acatenango,
6,6,ディヴァージオン,牝4,内田博,栗東・藤岡,先行,138.4,10,12,3歳以上2勝クラス,35.4,438(-6),阪神,28,中3週,Y,,3,サトノダイヤモンド,ロックオブジブラルタル,
7,7,ロマンシングブルー,牝5,Ａルメ,栗東・渡辺,先行,10.4,5,6,,36.4,478(+2),京都,57,中7週,Y,,3,ハーツクライ,Astronomer Royal,
8,7,エグランタイン,牝5,池添,栗東・笹田,先行,3.5,2,4,,35.2,450(-6),阪神,24,中2週,Y,,3,キズナ,Distorted Humor,
9,8,キミノナハマリア,牝4,武豊,栗東・千田,先行,1.9,1,2,,34.2,506(-4),京都,78,中10週,Y,,3,ハービンジャー,ヴィクトワールピサ,
10,8,フォーチュンコード,牝4,松山,栗東・小林,追込,6.2,3,10,3歳以上2勝クラス,33.1,484(+2),阪神,28,中3週,Y,,3,スピルバーグ,Fusaichi Pegasus,
