着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,9,ドーバーブライト,牡4,57.0,菊沢,2:36.5,,5,9.6,35.4,美浦西田,530(-2)
2,6,6,ダノンピクチャー,牡4,57.0,舟山,2:36.9,2.1/2,6,23.2,35.0,美浦田中博,482(0)
3,3,3,ロットブラータ,牡4,57.0,藤岡佑,2:37.2,1.3/4,1,2.5,37.0,栗東平田,528(0)
4,6,7,シャインフリーリー,牡4,57.0,黛,2:37.8,3.1/2,10,56.2,36.3,美浦矢嶋,476(+8)
5,1,1,マイネルボス,牡4,57.0,野中,2:37.9,3/4,11,85.5,35.8,美浦畠山,448(-4)
6,7,8,キングズトゥルー,牡4,57.0,丹内,2:38.0,1/2,2,3.7,36.8,美浦大竹,454(+4)
7,8,10,ペリプルス,牡6,58.0,丸山,2:38.2,1.1/4,8,42.2,36.7,美浦佐藤吉,448(-4)
8,4,4,スピントロニクス,牡4,57.0,鮫島駿,2:38.2,ハナ,9,45.6,36.5,栗東池江,520(+2)
9,2,2,ドラギニャン,牡4,57.0,長岡,2:38.5,2,7,32.7,36.3,栗東河嶋,426(+12)
10,5,5,ヒルノレーダン,牝4,55.0,古川吉,2:39.0,2.1/2,4,7.7,38.1,栗東昆,428(+4)
11,8,11,ドマーネ,牝4,55.0,国分恭,2:39.0,クビ,3,4.8,37.5,栗東辻野,436(+2)
