馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ジャナドリア,牡2,横山武,美浦・武井,先行,4.9,2,1,2歳新馬,38.2,518(+16),新潟,113,中15週,Y,,1,ゴールドドリーム,Spanish Steps,,
2,2,ケイアイマハナ,牡2,北村宏,栗東・村山,先行,71.6,8,8,,38.1,492(+6),中京,71,中9週,Y,,3,ダノンレジェンド,クロフネ,,
3,3,マタミカンサン,牝2,田辺,美浦・加藤士,先行,65.4,7,1,2歳未勝利,38.3,472(+6),福島,22,中2週,Y,,2,ゴールドドリーム,コマンズ,,
4,4,パナランギン,牡2,大野,美浦・松山,追込,251.8,13,12,,37.2,490(-4),東京,15,中1週,Y,,3,レッドファルクス,ノヴェリスト,,
5,4,シャイニーシップ,牡2,丹内,美浦・畠山,先行,9.4,5,6,,35.7,486(0),東京,55,中7週,Y,,3,ルーラーシップ,ディープインパクト,,
6,5,レッドルイナール,牡2,岩田康,美浦・加藤征,差し,8.4,4,1,2歳新馬,37.2,486(-4),東京,50,中6週,Y,,1,ブリックスアンドモルタル,ディープインパクト,,
7,5,ニヒトツーゼーア,牡2,菱田,栗東・中竹,差し,87.0,10,8,,39.4,504(+2),京都,35,中4週,Y,,3,リオンディーズ,タニノギムレット,,
8,6,タイヨウフレア,牝2,,美浦・杉浦,先行,112.1,11,7,,37.7,502(+16),東京,55,中7週,Y,,3,ドレフォン,ヴィクトワールピサ,,
9,6,アルマグラース,牝2,津村,美浦・水野,先行,203.0,12,8,,35.3,456(+2),中山,70,中9週,Y,,3,スワーヴリチャード,バンブーエール,,
10,7,ベリタバグス,牡2,,美浦・森一,差し,1.9,1,1,2歳未勝利,37.1,484(+8),福島,22,中2週,Y,,2,Kantharos,Smart Strike,,
11,7,スワッガー,牡2,丸田,美浦・武市,先行,71.9,9,1,2歳新馬,37.5,536(+6),新潟,55,中7週,Y,,1,デクラレーションオブウォー,カネヒキリ,,
12,8,レッドベルダンス,牡2,嶋田,美浦・手塚,差し,13.7,6,1,2歳未勝利,37.4,474(+10),福島,36,中4週,Y,,3,レイデオロ,Union Rags,,
13,8,ドゥカート,牡2,横山和,美浦・宮田,,5.6,3,1,2歳未勝利,36.3,468(+6),東京,63,中8週,Y,,3,レイデオロ,ステイゴールド,,
