馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ヒドゥンキング B,牡5,,美浦・伊藤大,追込,25.4,8,12,,40.1,462(0),函館,7,連闘,Y,,3,ドゥラメンテ,ジャングルポケット,
2,2,メリタテス,牝4,,栗東・矢作,,6.1,4,1,3歳以上1勝クラス,38.5,432(-6),函館,7,連闘,Y,,3,American Pharoah,Tapit,
3,3,タケルペガサス,牡6,武豊,美浦・加藤征,,5.7,3,11,4歳以上2勝クラス,38.0,492(+4),東京,56,中7週,Y,,3,ダンカーク,ダイワメジャー,
4,4,モンドプリューム,牡4,横山和,美浦・水野,先行,7.5,5,9,,39.9,500(+16),中山,449,中63週,Y,Y,3,サトノダイヤモンド,シニスターミニスター,
5,5,アレクサ,牡4,,美浦・斎藤誠,差し,22.8,7,5,,37.9,500(0),函館,7,連闘,Y,,3,リアルスティール,ハービンジャー,
6,6,タシロ,牡7,永野,美浦・伊藤大,追込,42.8,10,3,,37.2,528(-6),函館,7,連闘,Y,,3,パイロ,ホワイトマズル,
7,6,メジャークオリティ,牡5,鮫島駿,栗東・西園正,先行,44.9,11,7,,39.4,488(-2),函館,7,連闘,Y,,3,ダイワメジャー,Quality Road,
8,7,ラファドゥラ,牝4,丹内,美浦・小島,先行,3.1,1,2,,35.0,482(-2),函館,8,連闘,Y,,3,ドゥラメンテ,シングスピール,
9,7,スズカマジェスタ,牡5,佐々木,栗東・須貝,追込,14.0,6,6,,38.7,438(0),函館,7,連闘,Y,,3,マジェスティックウォリアー,ドリームジャーニー,
10,8,グッドグロウス B,牡5,古川吉,栗東・大根田,,27.1,9,7,4歳以上2勝クラス,34.6,470(-12),京都,134,中18週,Y,,3,マジェスティックウォリアー,ダイワメジャー,
11,8,コパノアントニオ,牡3,高杉,栗東・梅田,先行,4.3,2,1,3歳以上1勝クラス,37.6,464(-6),函館,8,連闘,Y,,3,コパノリッキー,スタチューオブリバティ,
