着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,2,メモリーレゾン,牝4,55.0,古川吉,2:14.8,,2,3.9,34.8,栗東長谷川,460(-2)
2,3,3,ホウオウエミーズ,牝6,56.0,吉田隼,2:15.0,1.1/2,1,3.5,35.0,美浦池上,450(+2)
3,1,1,ローゼライト,牝5,55.0,石橋脩,2:15.1,1/2,8,17.3,35.5,栗東清水久,456(+18)
4,5,7,フラーズダルム,牝5,55.0,荻野極,2:15.1,クビ,5,11.2,35.8,栗東松永昌,500(+6)
5,6,8,ホウオウイクセル,牝5,56.0,丸田,2:15.2,1/2,9,18.9,35.0,美浦高柳瑞,444(+2)
6,8,13,エピプランセス,牝4,55.0,斎藤,2:15.2,クビ,4,9.7,34.7,栗東池添,446(+2)
7,4,4,アインゲーブング,牝5,55.0,柴田大,2:15.3,クビ,13,142.9,35.6,美浦黒岩,446(+4)
8,6,9,フェアエールング,牝3,52.0,丹内,2:15.5,1.1/2,3,5.3,35.8,美浦和田郎,442(-2)
9,7,10,パープルレディー,牝5,55.0,横山琉,2:15.6,3/4,12,66.2,35.5,美浦奥村武,424(+6)
10,7,11,ビジン,牝4,55.0,富田,2:15.7,クビ,6,11.7,36.3,栗東武英,464(-2)
11,4,5,カヨウネンカ,牝4,55.0,黛,2:16.0,2,11,46.1,36.2,美浦斎藤誠,468(+6)
12,5,6,モカフラワー,牝4,55.0,丸山,2:17.6,10,7,14.9,37.9,美浦相沢,458(-2)
13,8,12,イヤサカ,牝5,55.0,酒井,2:18.1,3,10,31.1,38.8,美浦天間,488(0)
