着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,8,バステール,牡3,57.0,川田,2:00.2,,3,6.3,34.9,栗東斉藤崇,456(+8)
2,4,4,ライヒスアドラー,牡3,57.0,佐々木,2:00.3,3/4,2,2.7,35.4,美浦上原佑,512(0)
3,6,6,アドマイヤクワッズ,牡3,57.0,坂井,2:00.3,クビ,1,2.2,35.6,栗東友道,480(+2)
4,5,5,タイダルロック,牡3,57.0,三浦,2:00.5,1,4,8.5,35.5,美浦武井,514(-4)
5,7,7,モウエエデショー,牡3,57.0,原田和,2:00.5,クビ,10,150.0,35.0,美浦萱野,476(0)
6,3,3,コスモギガンティア,牡3,57.0,矢野貴,2:00.6,3/4,9,104.6,35.6,地方河津裕,474(-2)
7,1,1,ステラスペース,牡3,57.0,武藤,2:00.9,1.1/2,5,17.9,36.5,美浦武藤,478(-2)
8,8,10,バリオス,牡3,57.0,高杉,2:01.1,1,6,18.2,35.9,栗東武幸,534(+2)
9,8,9,アメテュストス,牡3,57.0,大野,2:01.2,1.1/4,7,37.5,36.5,美浦加藤士,456(+4)
10,2,2,メイショウソラリス,牡3,57.0,角田和,2:01.4,1.1/4,8,61.5,37.1,栗東角田,464(0)
